"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"LOC107380478"	"XP_015807230.1"	"27.9761904761905"	"19"	"22"	"19"	"1"	"672"	"76.434"	"5.96"	"0.76"	"0.69"	"0.41"	"1.66"	"0.87"	"1.73"	"1.25"	"1.55"	"1.09"	"17.07"	"7.84"	"13.86"	"3.30"	"22.33"	"35.57"	"23.46"	"11.12"	"24.69"	""	"19"	"0"	"0"	"Green"	"46.4724558289618"
"False"	"IsMasterProtein"	"LOC107377420"	"XP_015802465.1"	"50.7575757575758"	"8"	"13"	"8"	"1"	"132"	"15.164"	"6.8"	"0.79"	"1.03"	"0.80"	"0.84"	"0.98"	"1.33"	"1.25"	"0.80"	"2.54"	"35.56"	"76.54"	"36.64"	"36.90"	"53.97"	"77.51"	"48.72"	"34.57"	"16.45"	""	"8"	"0"	"0"	"Green"	"46.33501211995"
"False"	"IsMasterProtein"	"eif3f"	"XP_015811558.1"	"31.5018315018315"	"7"	"7"	"7"	"1"	"273"	"30.195"	"5.6"	"1.13"	"0.51"	"0.34"	"0.69"	"0.97"	"0.60"	"2.06"	"2.18"	"1.19"	"35.89"	"93.76"	"15.45"	"5.56"	"1.21"	"34.06"	"0.72"	"9.24"	"7.21"	""	"7"	"0"	"0"	"Green"	"45.9037751232012"
"False"	"IsMasterProtein"	"LOC107378135"	"XP_015803669.1"	"29.6983758700696"	"10"	"13"	"10"	"1"	"431"	"47.922"	"4.88"	"0.62"	"0.67"	"0.27"	"0.31"	"0.67"	"0.92"	"3.87"	"2.93"	"1.54"	"36.90"	"41.95"	"67.48"	"41.85"	"64.81"	"33.03"	"53.53"	"32.22"	"5.28"	""	"10"	"0"	"0"	"Green"	"45.8468164458676"
"False"	"IsMasterProtein"	"rpl18a"	"XP_015818312.1"	"72.1590909090909"	"18"	"33"	"18"	"1"	"176"	"20.669"	"11.15"	"0.51"	"1.18"	"1.16"	"0.90"	"1.34"	"0.75"	"1.72"	"1.08"	"1.66"	"77.43"	"16.52"	"12.63"	"4.25"	"26.47"	"14.65"	"37.78"	"13.29"	"12.47"	""	"18"	"0"	"0"	"Green"	"45.8430751027871"
"False"	"IsMasterProtein"	"rpl15"	"XP_015811253.1"	"50.9803921568627"	"15"	"32"	"15"	"1"	"204"	"24.121"	"11.62"	"0.50"	"1.17"	"1.34"	"0.89"	"1.26"	"0.61"	"1.67"	"1.07"	"1.58"	"38.18"	"6.55"	"19.30"	"8.90"	"11.74"	"27.49"	"15.27"	"7.79"	"19.34"	""	"15"	"0"	"0"	"Green"	"45.8341706258535"
"False"	"IsMasterProtein"	"copb2"	"XP_015812724.1"	"16.025641025641"	"15"	"20"	"14"	"1"	"936"	"105.848"	"5.1"	"0.72"	"1.02"	"1.57"	"1.40"	"1.34"	"0.99"	"1.17"	"1.07"	"1.21"	"31.74"	"13.74"	"13.85"	"9.55"	"20.75"	"36.25"	"29.53"	"13.02"	"6.60"	""	"15"	"0"	"0"	"Green"	"45.8033602254034"
"False"	"IsMasterProtein"	"eef1b2"	"XP_015813354.1"	"43.9516129032258"	"8"	"10"	"7"	"1"	"248"	"27.179"	"4.89"	"0.73"	"0.63"	"0.46"	"0.34"	"0.56"	"0.63"	"2.68"	"2.54"	"0.95"	"32.29"	"64.53"	"55.56"	"33.47"	"73.83"	"36.71"	"18.34"	"54.05"	"51.73"	""	"8"	"0"	"0"	"Green"	"45.7846543987104"
"False"	"IsMasterProtein"	"sgpl1"	"XP_015798065.1"	"23.3628318584071"	"12"	"17"	"12"	"1"	"565"	"62.722"	"8.79"	"0.71"	"0.85"	"0.97"	"1.33"	"1.17"	"1.15"	"1.00"	"0.99"	"1.40"	"36.13"	"21.88"	"17.45"	"9.00"	"18.33"	"20.18"	"25.91"	"11.55"	"8.65"	""	"12"	"0"	"0"	"Green"	"45.6202073436517"
"False"	"IsMasterProtein"	"rpl28"	"XP_015798484.1"	"56.2043795620438"	"15"	"37"	"15"	"1"	"137"	"15.513"	"11.97"	"0.53"	"1.27"	"1.61"	"0.84"	"1.27"	"0.72"	"2.02"	"1.05"	"1.73"	"34.85"	"17.51"	"8.52"	"17.39"	"14.83"	"14.17"	"21.28"	"10.51"	"1.92"	""	"15"	"0"	"0"	"Green"	"45.5769466348627"
"False"	"IsMasterProtein"	"mrpl46"	"XP_015829730.1"	"38.5665529010239"	"11"	"13"	"11"	"1"	"293"	"33.301"	"8.22"	"1.23"	"0.88"	"0.67"	"0.55"	"1.18"	"0.75"	"1.87"	"1.35"	"1.10"	"29.15"	"31.01"	"58.47"	"56.27"	"20.14"	"29.68"	"46.35"	"40.85"	"20.57"	""	"11"	"0"	"0"	"Green"	"45.5592756011142"
"False"	"IsMasterProtein"	"LOC107381034"	"XP_015807999.1"	"25.8741258741259"	"9"	"11"	"9"	"1"	"429"	"47.686"	"6.52"	"0.81"	"0.64"	"0.72"	"0.39"	"0.95"	"0.79"	"1.67"	"1.10"	"1.43"	"11.75"	"3.42"	"50.76"	"19.73"	"16.53"	"34.00"	"47.80"	"21.30"	"26.29"	""	"9"	"0"	"0"	"Green"	"45.4042637461771"
"False"	"IsMasterProtein"	"LOC107394958"	"XP_015829671.1"	"40.9448818897638"	"9"	"13"	"9"	"1"	"254"	"28.668"	"4.74"	"1.22"	"1.13"	"0.84"	"1.00"	"1.67"	"1.91"	"2.45"	"1.40"	"0.81"	"42.86"	"11.67"	"28.19"	"10.75"	"47.51"	"22.07"	"26.01"	"38.11"	"11.21"	""	"9"	"0"	"0"	"Green"	"45.4012284122698"
"False"	"IsMasterProtein"	"fbn1"	"XP_015809043.1"	"5.78173109818679"	"15"	"17"	"15"	"1"	"2923"	"317.15"	"4.82"	"1.53"	"0.68"	"0.75"	"1.13"	"1.76"	"0.95"	"2.05"	"2.00"	"1.15"	"53.73"	"38.68"	"26.23"	"56.04"	"70.34"	"66.33"	"27.96"	"62.36"	"62.69"	""	"15"	"0"	"0"	"Green"	"45.2687514161872"
"False"	"IsMasterProtein"	"pdia6"	"XP_015802901.1"	"31.8181818181818"	"12"	"18"	"12"	"1"	"440"	"48.09"	"5.27"	"1.05"	"0.87"	"0.77"	"0.45"	"1.20"	"0.92"	"1.34"	"1.44"	"1.02"	"54.10"	"30.10"	"16.42"	"12.12"	"20.96"	"48.49"	"21.28"	"43.57"	"14.62"	""	"12"	"0"	"0"	"Green"	"45.1781137794302"
"False"	"IsMasterProtein"	"LOC107376507"	"XP_015801114.1"	"35.2941176470588"	"12"	"15"	"12"	"1"	"459"	"48.838"	"7.99"	"0.77"	"0.69"	"0.93"	"1.49"	"1.15"	"1.07"	"0.97"	"1.99"	"0.92"	"26.46"	"40.46"	"21.91"	"48.56"	"17.49"	"28.14"	"2.65"	"41.97"	"26.88"	""	"12"	"0"	"0"	"Green"	"45.1405823112136"
"False"	"IsMasterProtein"	"lrpprc"	"XP_015800103.1"	"10.8298171589311"	"16"	"17"	"15"	"1"	"1422"	"158.335"	"6.4"	"0.98"	"0.63"	"0.63"	"0.94"	"1.37"	"0.91"	"2.07"	"1.84"	"1.17"	"68.02"	"64.46"	"97.99"	"72.97"	"83.19"	"74.62"	"58.95"	"23.86"	"64.26"	""	"16"	"0"	"0"	"Green"	"44.9316669739731"
"False"	"IsMasterProtein"	"ddost"	"XP_015822466.1"	"33.9055793991416"	"14"	"16"	"14"	"1"	"466"	"51.976"	"6.14"	"0.77"	"0.48"	"0.46"	"2.30"	"1.14"	"0.89"	"1.12"	"1.24"	"0.64"	"54.33"	"33.78"	"39.53"	"35.74"	"18.99"	"43.30"	"39.92"	"5.64"	"46.19"	""	"14"	"0"	"0"	"Green"	"44.8998514025738"
"False"	"IsMasterProtein"	"prss48"	"XP_015830558.1"	"35.2490421455939"	"8"	"11"	"7"	"1"	"261"	"27.984"	"8.28"	"0.84"	"1.39"	"1.65"	"0.88"	"1.71"	"1.33"	"3.16"	"1.75"	"2.62"	"25.27"	"39.66"	"41.75"	"18.80"	"55.56"	"58.38"	"29.77"	"39.99"	"51.18"	""	"8"	"0"	"0"	"Green"	"44.8059224315136"
"False"	"IsMasterProtein"	"stip1"	"XP_015816684.1"	"28.3882783882784"	"17"	"18"	"17"	"1"	"546"	"62.156"	"6.6"	"0.97"	"0.92"	"0.56"	"0.49"	"1.03"	"1.08"	"1.58"	"1.45"	"1.21"	"41.13"	"37.81"	"35.53"	"17.82"	"19.71"	"24.09"	"24.37"	"5.27"	"7.05"	""	"17"	"0"	"0"	"Green"	"44.8055384151321"
"False"	"IsMasterProtein"	"itpr2"	"XP_015820265.1"	"6.99326851159312"	"21"	"24"	"19"	"1"	"2674"	"305.443"	"6.19"	"0.57"	"0.82"	"0.77"	"0.96"	"1.27"	"1.26"	"1.05"	"1.08"	"1.01"	"30.38"	"34.18"	"30.60"	"51.16"	"32.84"	"10.05"	"52.12"	"13.44"	"14.01"	""	"21"	"0"	"0"	"Green"	"44.7392386953569"
"False"	"IsMasterProtein"	"rps12"	"XP_015802606.1"	"62.8787878787879"	"9"	"17"	"9"	"1"	"132"	"14.414"	"7.24"	"0.46"	"0.92"	"1.00"	"0.89"	"0.97"	"0.63"	"2.27"	"1.68"	"1.52"	"26.95"	"39.04"	"15.79"	"12.85"	"26.52"	"35.02"	"31.65"	"40.78"	"40.49"	""	"9"	"0"	"0"	"Green"	"44.5999071070828"
"False"	"IsMasterProtein"	"rps17"	"XP_015809139.1"	"40.9090909090909"	"6"	"10"	"6"	"1"	"176"	"20.219"	"9.91"	"0.67"	"1.92"	"0.97"	"0.88"	"0.95"	"0.72"	"2.74"	"1.29"	"1.34"	"46.64"	"96.57"	"34.43"	"12.43"	"11.15"	"34.75"	"58.25"	"33.57"	"24.32"	""	"6"	"0"	"0"	"Green"	"44.5318233263626"
"False"	"IsMasterProtein"	"rps24"	"XP_015831473.1"	"58.6466165413534"	"12"	"25"	"12"	"1"	"133"	"15.307"	"10.9"	"0.72"	"1.24"	"1.24"	"0.92"	"1.26"	"0.99"	"1.67"	"1.21"	"1.54"	"4.64"	"7.53"	"25.34"	"2.86"	"17.57"	"9.33"	"2.67"	"7.77"	"1.01"	""	"12"	"0"	"0"	"Green"	"44.4940421704641"
"False"	"IsMasterProtein"	"LOC107388332"	"XP_015819287.1"	"28.2722513089005"	"18"	"30"	"18"	"1"	"573"	"63.483"	"10.33"	"0.95"	"0.81"	"1.43"	"1.20"	"1.20"	"1.06"	"0.84"	"0.79"	"1.22"	"14.33"	"6.28"	"6.17"	"11.81"	"4.33"	"1.35"	"13.67"	"2.27"	"17.84"	""	"18"	"0"	"0"	"Green"	"44.4922675082459"
"False"	"IsMasterProtein"	"ilvbl"	"XP_015807515.1"	"21.44"	"12"	"16"	"12"	"1"	"625"	"67.124"	"8.78"	"0.33"	"0.63"	"0.41"	"2.70"	"0.87"	"1.26"	"1.42"	"1.13"	"0.96"	"47.36"	"43.24"	"15.40"	"19.42"	"20.21"	"40.39"	"38.49"	"5.11"	"13.08"	""	"12"	"0"	"0"	"Green"	"44.3942256827168"
"False"	"IsMasterProtein"	"LOC107373584"	"XP_015797199.1"	"29.8507462686567"	"13"	"15"	"13"	"1"	"469"	"52.276"	"6.73"	"0.72"	"0.97"	"1.06"	"0.63"	"2.40"	"1.48"	"1.21"	"0.75"	"1.42"	"56.20"	"9.76"	"4.48"	"7.22"	"18.57"	"33.54"	"40.32"	"23.24"	"19.19"	""	"13"	"0"	"0"	"Green"	"44.2863178057499"
"False"	"IsMasterProtein"	"sfxn1"	"XP_015799138.1"	"31.9875776397516"	"8"	"13"	"8"	"1"	"322"	"35.647"	"9.22"	"0.48"	"0.42"	"0.37"	"3.39"	"0.67"	"1.16"	"0.77"	"0.75"	"0.93"	"10.43"	"27.30"	"9.75"	"16.89"	"56.80"	"35.60"	"51.36"	"26.80"	"12.68"	""	"8"	"0"	"0"	"Green"	"44.2220911279463"
"False"	"IsMasterProtein"	"ak3"	"XP_015832865.1"	"36.4864864864865"	"8"	"8"	"8"	"1"	"222"	"25.048"	"8.13"	"0.86"	"1.65"	"0.93"	"1.28"	"1.53"	"1.32"	"1.30"	"1.53"	"2.37"	"30.71"	"64.20"	"32.64"	"90.90"	"67.10"	"34.48"	"20.49"	"12.20"	"51.15"	""	"8"	"0"	"0"	"Green"	"44.1781342587869"
"False"	"IsMasterProtein"	"chdh"	"XP_015822878.1"	"25.6198347107438"	"14"	"19"	"14"	"1"	"605"	"67.365"	"8.75"	"0.46"	"0.89"	"0.54"	"1.10"	"0.97"	"1.34"	"1.14"	"0.88"	"2.12"	"28.13"	"31.36"	"19.48"	"15.90"	"3.67"	"12.37"	"19.53"	"24.46"	"17.24"	""	"14"	"0"	"0"	"Green"	"44.0838871056905"
"False"	"IsMasterProtein"	"LOC107375502"	"XP_015799547.1"	"71.2871287128713"	"14"	"16"	"14"	"1"	"202"	"22.356"	"6.21"	"1.08"	"1.16"	"0.84"	"0.74"	"1.38"	"1.50"	"2.04"	"1.37"	"1.59"	"30.17"	"22.34"	"20.52"	"12.85"	"27.31"	"10.94"	"26.75"	"35.80"	"19.10"	""	"14"	"0"	"0"	"Green"	"44.0613809105369"
"False"	"IsMasterProtein"	"rpl35"	"XP_015827307.1"	"47.4074074074074"	"18"	"42"	"16"	"1"	"135"	"15.839"	"11.05"	"1.08"	"1.54"	"1.44"	"0.92"	"1.40"	"0.94"	"2.07"	"1.26"	"1.06"	"5.86"	"22.32"	"6.77"	"10.46"	"27.72"	"19.91"	"9.76"	"14.38"	"37.93"	""	"18"	"0"	"0"	"Green"	"43.9914678793249"
"False"	"IsMasterProtein"	"LOC107391211"	"XP_015823858.1"	"33.419689119171"	"13"	"15"	"12"	"1"	"386"	"41.739"	"7.2"	"0.48"	"1.20"	"0.61"	"0.73"	"1.33"	"1.54"	"1.25"	"1.27"	"1.95"	"24.30"	"19.44"	"60.92"	"20.37"	"18.12"	"17.01"	"27.76"	"18.02"	"12.85"	""	"13"	"0"	"0"	"Green"	"43.9783471980805"
"False"	"IsMasterProtein"	"pepd"	"XP_015809570.1"	"33.5378323108384"	"13"	"16"	"13"	"1"	"489"	"54.326"	"5.92"	"0.76"	"0.98"	"0.72"	"0.57"	"1.01"	"1.30"	"1.75"	"1.21"	"1.64"	"11.14"	"26.36"	"21.78"	"10.63"	"11.80"	"11.48"	"32.26"	"3.41"	"11.80"	""	"13"	"0"	"0"	"Green"	"43.9094786265783"
"False"	"IsMasterProtein"	"park7"	"XP_015814547.1"	"52.9100529100529"	"7"	"7"	"7"	"1"	"189"	"19.924"	"6.54"	"1.00"	"1.60"	"0.95"	"1.56"	"1.45"	"1.65"	"3.32"	"0.85"	"1.69"	"83.62"	"26.43"	"89.48"	"129.68"	"67.12"	"50.43"	"69.73"	"42.50"	"63.62"	""	"7"	"0"	"0"	"Green"	"43.8482828683228"
"False"	"IsMasterProtein"	"LOC107397237"	"XP_015832651.1"	"39.6078431372549"	"9"	"10"	"9"	"1"	"255"	"29.014"	"4.88"	"0.75"	"0.87"	"0.61"	"0.61"	"1.16"	"1.25"	"1.57"	"1.31"	"1.57"	"11.27"	"11.38"	"16.39"	"5.74"	"14.46"	"1.86"	"2.50"	"3.96"	"7.97"	""	"9"	"0"	"0"	"Green"	"43.7747217833584"
"False"	"IsMasterProtein"	"LOC107389394"	"XP_015821009.1"	"38.9705882352941"	"9"	"9"	"9"	"1"	"272"	"30.858"	"5.72"	"0.88"	"1.01"	"0.50"	"0.63"	"1.20"	"1.48"	"1.50"	"1.40"	"1.95"	"12.36"	"20.51"	"56.76"	"4.15"	"7.72"	"2.28"	"7.20"	"6.68"	"21.72"	""	"9"	"0"	"0"	"Green"	"43.5208085266635"
"False"	"IsMasterProtein"	"LOC107381578"	"XP_015808810.1"	"31.1787072243346"	"8"	"11"	"8"	"1"	"263"	"28.178"	"7.8"	"0.46"	"0.74"	"1.32"	"0.66"	"1.32"	"0.79"	"1.77"	"1.15"	"1.24"	"21.40"	"0.38"	"4.44"	"5.09"	"27.03"	"15.00"	"2.78"	"3.65"	"27.16"	""	"8"	"0"	"0"	"Green"	"43.2928203669014"
"False"	"IsMasterProtein"	"cdhr2"	"XP_015832622.1"	"14.519906323185"	"15"	"17"	"15"	"1"	"1281"	"140.522"	"4.58"	"0.62"	"1.28"	"0.81"	"2.31"	"0.86"	"1.55"	"1.01"	"1.12"	"1.42"	"19.42"	"56.23"	"42.96"	"23.74"	"14.42"	"13.44"	"3.62"	"13.16"	"28.56"	""	"15"	"0"	"0"	"Green"	"43.2156138982878"
"False"	"IsMasterProtein"	"ace"	"XP_015818980.1"	"16.8347556245151"	"22"	"23"	"22"	"1"	"1289"	"148.828"	"5.9"	"0.83"	"0.94"	"0.58"	"1.43"	"1.41"	"1.39"	"1.16"	"1.39"	"1.54"	"19.53"	"22.72"	"5.52"	"13.43"	"17.01"	"12.69"	"11.15"	"16.38"	"8.75"	""	"22"	"0"	"0"	"Green"	"43.2088811820075"
"False"	"IsMasterProtein"	"crat"	"XP_015798875.1"	"14.0157480314961"	"9"	"9"	"9"	"1"	"635"	"70.938"	"7.97"	"0.69"	"1.04"	"0.45"	"0.49"	"0.89"	"1.03"	"1.10"	"1.15"	"1.81"	"21.30"	"15.90"	"14.15"	"8.15"	"5.12"	"11.94"	"54.09"	"5.39"	"10.44"	""	"9"	"0"	"0"	"Green"	"43.0097316707582"
"False"	"IsMasterProtein"	"LOC107383926"	"XP_015812312.1"	"17.9775280898876"	"14"	"15"	"14"	"1"	"890"	"98.691"	"5.38"	"1.16"	"0.67"	"1.07"	"2.00"	"1.99"	"0.63"	"1.94"	"1.20"	"1.70"	"33.57"	"16.27"	"17.21"	"19.28"	"17.13"	"27.29"	"43.43"	"34.97"	"4.43"	""	"14"	"0"	"0"	"Green"	"42.8612555223183"
"False"	"IsMasterProtein"	"pdcd6ip"	"XP_015829379.1"	"14.9659863945578"	"14"	"16"	"13"	"1"	"882"	"97.679"	"6.02"	"0.78"	"1.27"	"0.58"	"0.38"	"1.05"	"1.71"	"1.41"	"1.61"	"1.48"	"17.66"	"22.22"	"29.14"	"15.73"	"34.49"	"16.22"	"8.80"	"23.13"	"19.97"	""	"14"	"0"	"0"	"Green"	"42.8495339758974"
"False"	"IsMasterProtein"	"mep1b"	"XP_015812290.1"	"16.1111111111111"	"11"	"14"	"11"	"1"	"720"	"80.692"	"6.28"	"0.72"	"0.80"	"0.62"	"1.99"	"1.46"	"1.48"	"0.95"	"1.06"	"1.09"	"12.86"	"18.58"	"31.42"	"15.93"	"26.07"	"14.67"	"22.51"	"13.04"	"23.77"	""	"11"	"0"	"0"	"Green"	"42.8135980947753"
"False"	"IsMasterProtein"	"hexb"	"XP_015798748.1"	"17.032967032967"	"9"	"12"	"9"	"1"	"546"	"61.67"	"5.71"	"0.46"	"1.03"	"0.70"	"0.74"	"1.39"	"2.31"	"1.07"	"0.69"	"0.94"	"38.65"	"7.19"	"12.70"	"8.92"	"23.10"	"12.14"	"19.82"	"20.48"	"17.74"	""	"9"	"0"	"0"	"Green"	"42.807430837573"
"False"	"IsMasterProtein"	"rpl34"	"XP_015801984.1"	"64.1025641025641"	"14"	"27"	"13"	"1"	"117"	"13.342"	"11.47"	"0.56"	"1.29"	"1.55"	"0.98"	"1.41"	"0.67"	"1.99"	"0.94"	"1.65"	"32.18"	"9.75"	"38.35"	"52.22"	"36.38"	"4.05"	"42.02"	"30.68"	"3.37"	""	"14"	"0"	"0"	"Green"	"42.6824677956251"
"False"	"IsMasterProtein"	"slc25a3"	"XP_015808661.1"	"20.464135021097"	"12"	"19"	"12"	"1"	"474"	"52.327"	"9.17"	"0.65"	"0.78"	"0.58"	"2.07"	"0.95"	"1.02"	"1.17"	"1.32"	"0.99"	"8.58"	"68.95"	"55.60"	"28.73"	"24.98"	"7.16"	"34.58"	"9.64"	"17.40"	""	"12"	"0"	"0"	"Green"	"42.4981032716336"
"False"	"IsMasterProtein"	"atp6v0a1"	"XP_015804143.1"	"11.8203309692671"	"10"	"12"	"8"	"1"	"846"	"96.48"	"6.54"	"1.23"	"0.57"	"0.55"	"1.00"	"0.94"	"0.97"	"2.68"	"2.56"	"0.25"	"43.46"	"12.71"	"26.11"	"28.26"	"13.53"	"23.62"	"69.90"	"41.76"	"36.29"	""	"10"	"0"	"0"	"Green"	"42.4344603478163"
"False"	"IsMasterProtein"	"acadm"	"XP_015811653.1"	"27.2511848341232"	"10"	"15"	"10"	"1"	"422"	"46.053"	"8.18"	"0.75"	"0.57"	"0.44"	"0.63"	"0.94"	"1.53"	"1.62"	"1.62"	"1.25"	"16.40"	"41.49"	"39.87"	"13.98"	"20.52"	"40.69"	"13.54"	"26.21"	"4.08"	""	"10"	"0"	"0"	"Green"	"42.1593094018311"
"False"	"IsMasterProtein"	"eif3h"	"XP_015804654.1"	"32.5513196480938"	"11"	"13"	"11"	"1"	"341"	"38.942"	"5.8"	"1.36"	"0.83"	"0.27"	"0.84"	"0.94"	"0.60"	"2.19"	"2.06"	"1.10"	"20.76"	"17.49"	"41.15"	"23.88"	"12.84"	"14.64"	"13.40"	"24.43"	"12.67"	""	"11"	"0"	"0"	"Green"	"42.1538692921342"
"False"	"IsMasterProtein"	"LOC107383805"	"XP_015812098.1"	"21.7582417582418"	"10"	"13"	"8"	"1"	"455"	"50.147"	"6.92"	"0.95"	"0.91"	"0.61"	"0.48"	"1.15"	"1.00"	"3.08"	"2.64"	"1.28"	"9.90"	"65.13"	"39.41"	"37.69"	"23.69"	"17.86"	"67.99"	"62.07"	"15.41"	""	"10"	"0"	"0"	"Green"	"42.0811799929735"
"False"	"IsMasterProtein"	"LOC107397097"	"XP_015832480.1"	"20.9009009009009"	"11"	"11"	"11"	"1"	"555"	"63.435"	"9.25"	"0.62"	"0.73"	"0.85"	"1.53"	"1.28"	"0.96"	"1.36"	"1.40"	"1.62"	"27.63"	"42.70"	"37.23"	"10.92"	"5.08"	"39.40"	"13.47"	"16.83"	"10.23"	""	"11"	"0"	"0"	"Green"	"41.9687748816517"
"False"	"IsMasterProtein"	"LOC107384901"	"XP_015813902.1"	"63.8461538461538"	"16"	"27"	"16"	"1"	"130"	"15.12"	"9.41"	"0.57"	"1.27"	"1.16"	"0.75"	"1.24"	"0.78"	"1.35"	"1.16"	"1.48"	"12.66"	"22.13"	"25.89"	"8.36"	"21.41"	"10.39"	"5.68"	"3.95"	"13.66"	""	"16"	"0"	"0"	"Green"	"41.9437178819928"
"False"	"IsMasterProtein"	"ap2m1"	"XP_015812653.1"	"41.743119266055"	"19"	"25"	"18"	"1"	"436"	"49.584"	"9.52"	"0.73"	"1.42"	"1.43"	"1.16"	"1.20"	"1.08"	"1.10"	"1.06"	"1.69"	"25.61"	"28.11"	"10.75"	"15.71"	"24.60"	"27.91"	"28.89"	"11.75"	"16.02"	""	"19"	"0"	"0"	"Green"	"41.8969233574078"
"False"	"IsMasterProtein"	"sdha"	"XP_015804845.1"	"17.9675994108984"	"11"	"13"	"11"	"1"	"679"	"74.847"	"6.81"	"0.58"	"0.41"	"0.52"	"3.18"	"0.74"	"1.07"	"1.18"	"1.00"	"1.75"	"36.47"	"21.57"	"53.20"	"61.82"	"30.76"	"35.17"	"17.52"	"24.79"	"35.64"	""	"11"	"0"	"0"	"Green"	"41.8067478144323"
"False"	"IsMasterProtein"	"ppib"	"XP_015807685.1"	"50"	"12"	"14"	"12"	"1"	"216"	"23.599"	"9.35"	"0.88"	"0.83"	"1.16"	"0.97"	"1.00"	"1.04"	"1.50"	"1.40"	"1.42"	"5.99"	"29.98"	"11.72"	"12.87"	"28.14"	"29.55"	"25.97"	"19.18"	"15.86"	""	"12"	"0"	"0"	"Green"	"41.7824215634114"
"False"	"IsMasterProtein"	"iqgap2"	"XP_015827985.1"	"11.0108303249097"	"20"	"24"	"18"	"1"	"1662"	"189.703"	"6.42"	"1.01"	"1.14"	"0.87"	"0.71"	"1.73"	"1.21"	"1.98"	"1.37"	"1.13"	"14.41"	"7.09"	"37.76"	"13.43"	"51.12"	"68.61"	"55.36"	"28.59"	"47.54"	""	"20"	"0"	"0"	"Green"	"41.6028040299151"
"False"	"IsMasterProtein"	"mpp1"	"XP_015816631.1"	"21.4132762312634"	"8"	"9"	"8"	"1"	"467"	"52.526"	"7.37"	"0.86"	"1.32"	"0.75"	"0.76"	"1.05"	"1.32"	"1.94"	"1.68"	"1.66"	"16.84"	"24.39"	"106.65"	"27.27"	"59.59"	"15.40"	"0.90"	"14.09"	"74.95"	""	"8"	"0"	"0"	"Green"	"41.400911836934"
"False"	"IsMasterProtein"	"LOC107383924"	"XP_015812310.1"	"12.2574955908289"	"14"	"17"	"12"	"1"	"1134"	"122.993"	"5.34"	"0.86"	"1.13"	"1.26"	"1.43"	"2.14"	"0.96"	"0.93"	"0.80"	"1.58"	"9.02"	"15.35"	"19.26"	"9.33"	"22.45"	"12.26"	"9.88"	"13.48"	"6.60"	""	"14"	"0"	"0"	"Green"	"41.3032205081445"
"False"	"IsMasterProtein"	"LOC107392604"	"XP_015825975.1"	"26.6666666666667"	"8"	"9"	"8"	"1"	"375"	"40.621"	"7.99"	"0.80"	"1.27"	"0.58"	"0.91"	"0.97"	"1.26"	"1.25"	"1.09"	"2.11"	"33.19"	"37.17"	"23.38"	"12.86"	"28.32"	"36.40"	"12.59"	"40.00"	"23.83"	""	"8"	"0"	"0"	"Green"	"41.2938445761431"
"False"	"IsMasterProtein"	"aldh6a1"	"XP_015825631.1"	"18.6311787072243"	"8"	"8"	"8"	"1"	"526"	"56.934"	"8.1"	"0.64"	"1.08"	"0.60"	"0.40"	"0.91"	"1.37"	"1.27"	"1.32"	"1.92"	"31.74"	"13.90"	"23.64"	"55.37"	"39.15"	"42.53"	"10.43"	"8.55"	"19.57"	""	"8"	"0"	"0"	"Green"	"40.9913796761376"
"False"	"IsMasterProtein"	"eif3e"	"XP_015804878.1"	"24.0449438202247"	"10"	"11"	"10"	"1"	"445"	"52.235"	"6.01"	"1.15"	"0.62"	"0.25"	"0.84"	"0.97"	"0.82"	"2.16"	"1.92"	"1.11"	"22.87"	"59.93"	"13.95"	"13.03"	"28.38"	"41.04"	"35.94"	"23.07"	"18.60"	""	"10"	"0"	"0"	"Green"	"40.8222525979004"
"False"	"IsMasterProtein"	"plec"	"XP_015829674.1"	"6.34045485871813"	"33"	"38"	"31"	"1"	"4353"	"494.594"	"6.37"	"0.90"	"0.91"	"0.77"	"0.83"	"1.08"	"1.11"	"1.55"	"1.52"	"0.97"	"9.93"	"15.84"	"4.46"	"16.42"	"11.79"	"28.87"	"27.42"	"1.36"	"21.97"	""	"33"	"0"	"0"	"Green"	"40.6916854351974"
