"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"LOC107382786"	"XP_015810572.1"	"4.65993856954805"	"104"	"132"	"100"	"1"	"22790"	"2524.021"	"6.4"	"0.62"	"0.93"	"0.93"	"1.00"	"1.31"	"0.89"	"1.31"	"1.20"	"1.04"	"26.83"	"9.92"	"7.80"	"3.64"	"21.01"	"18.95"	"4.38"	"8.89"	"4.72"	""	"104"	"0"	"0"	"Green"	"69.4818291420205"
"False"	"IsMasterProtein"	"rpl13a"	"XP_015825402.1"	"67.3170731707317"	"26"	"75"	"26"	"1"	"205"	"23.595"	"11.03"	"0.57"	"0.63"	"1.11"	"1.58"	"1.23"	"1.28"	"1.07"	"0.94"	"1.53"	"16.21"	"28.71"	"15.32"	"14.14"	"24.20"	"9.77"	"11.50"	"12.02"	"10.09"	""	"26"	"0"	"0"	"Green"	"69.3586319971575"
"False"	"IsMasterProtein"	"eif3j"	"XP_015806146.1"	"57.1428571428571"	"16"	"31"	"15"	"1"	"238"	"27.475"	"4.78"	"0.53"	"0.61"	"1.77"	"1.77"	"0.83"	"0.84"	"1.08"	"0.87"	"1.56"	"23.36"	"14.26"	"10.43"	"24.60"	"19.68"	"18.54"	"13.27"	"18.23"	"16.89"	""	"16"	"0"	"0"	"Green"	"68.9583989329946"
"False"	"IsMasterProtein"	"rps9"	"XP_015805829.1"	"72.680412371134"	"25"	"75"	"25"	"1"	"194"	"22.522"	"10.58"	"0.57"	"0.56"	"1.11"	"1.75"	"1.25"	"1.22"	"1.06"	"0.93"	"1.53"	"9.32"	"17.36"	"8.40"	"12.38"	"12.59"	"7.61"	"10.17"	"8.79"	"8.67"	""	"25"	"0"	"0"	"Green"	"68.8365707146241"
"False"	"IsMasterProtein"	"sptan1"	"XP_015798825.1"	"12.6260588947156"	"28"	"33"	"28"	"1"	"2479"	"284.895"	"5.29"	"0.74"	"1.18"	"1.12"	"1.13"	"1.02"	"0.80"	"1.43"	"0.91"	"1.27"	"34.50"	"30.09"	"22.67"	"19.60"	"13.26"	"33.32"	"22.60"	"17.38"	"24.97"	""	"28"	"0"	"0"	"Green"	"67.7596559729869"
"False"	"IsMasterProtein"	"LOC107395651"	"XP_015830556.1"	"28.8372093023256"	"19"	"36"	"18"	"1"	"645"	"70.806"	"5.36"	"0.58"	"1.12"	"0.85"	"1.19"	"0.98"	"0.76"	"1.41"	"0.97"	"1.36"	"22.16"	"20.19"	"16.78"	"11.38"	"8.15"	"17.60"	"25.13"	"13.93"	"25.96"	""	"19"	"0"	"0"	"Green"	"67.7591339772761"
"False"	"IsMasterProtein"	"LOC107386157"	"XP_015815857.1"	"62.1951219512195"	"13"	"46"	"13"	"1"	"164"	"17.619"	"8.69"	"0.68"	"2.46"	"0.84"	"1.19"	"1.03"	"0.67"	"1.94"	"0.99"	"1.32"	"27.35"	"11.18"	"9.57"	"24.77"	"16.29"	"25.31"	"17.08"	"31.32"	"34.12"	""	"13"	"0"	"0"	"Green"	"67.614406035999"
"False"	"IsMasterProtein"	"atp5f1"	"XP_015823197.1"	"38.4920634920635"	"11"	"32"	"11"	"1"	"252"	"28.196"	"9.38"	"0.61"	"0.68"	"0.87"	"0.85"	"0.64"	"0.41"	"1.38"	"1.62"	"1.80"	"29.11"	"15.22"	"12.76"	"15.80"	"14.52"	"23.87"	"32.62"	"22.56"	"19.44"	""	"11"	"0"	"0"	"Green"	"67.5787660733039"
"False"	"IsMasterProtein"	"ndufb9"	"XP_015828814.1"	"65.1428571428572"	"12"	"36"	"12"	"1"	"175"	"20.976"	"8.6"	"1.77"	"0.35"	"0.72"	"2.73"	"0.42"	"0.74"	"0.95"	"1.11"	"3.26"	"28.90"	"59.77"	"22.19"	"36.75"	"53.82"	"23.86"	"34.49"	"28.39"	"23.69"	""	"12"	"0"	"0"	"Green"	"67.3497448308053"
"False"	"IsMasterProtein"	"vdac1"	"XP_015816962.1"	"41.3427561837456"	"10"	"16"	"10"	"1"	"283"	"30.491"	"7.4"	"1.30"	"1.10"	"0.72"	"3.44"	"0.61"	"1.03"	"1.16"	"0.84"	"2.31"	"48.03"	"47.91"	"30.93"	"38.58"	"35.75"	"43.24"	"61.33"	"61.04"	"41.06"	""	"10"	"0"	"0"	"Green"	"67.2313468256199"
"False"	"IsMasterProtein"	"rps11"	"XP_015804203.1"	"77.639751552795"	"22"	"73"	"21"	"1"	"161"	"18.535"	"10.36"	"0.51"	"0.62"	"1.09"	"1.47"	"1.30"	"1.12"	"1.13"	"0.98"	"1.64"	"14.83"	"26.17"	"12.65"	"12.21"	"6.05"	"9.21"	"11.81"	"5.80"	"7.53"	""	"22"	"0"	"0"	"Green"	"67.2143413695795"
"False"	"IsMasterProtein"	"phkb"	"XP_015809431.1"	"19.3014705882353"	"22"	"40"	"21"	"1"	"1088"	"124.419"	"6.95"	"0.68"	"0.68"	"1.22"	"1.68"	"0.92"	"0.91"	"0.96"	"0.84"	"2.00"	"29.65"	"35.91"	"18.11"	"29.07"	"26.75"	"13.88"	"17.22"	"31.80"	"16.67"	""	"22"	"0"	"0"	"Green"	"66.8296289994003"
"False"	"IsMasterProtein"	"LOC107384930"	"XP_015813936.1"	"54.7413793103448"	"12"	"25"	"12"	"1"	"232"	"26.106"	"4.89"	"0.61"	"2.55"	"1.26"	"1.20"	"1.15"	"0.47"	"1.69"	"0.72"	"1.68"	"32.46"	"63.07"	"22.12"	"15.17"	"15.06"	"52.96"	"43.65"	"27.39"	"49.86"	""	"12"	"0"	"0"	"Green"	"66.7795421289798"
"False"	"IsMasterProtein"	"LOC107382284"	"XP_015809863.1"	"36.9047619047619"	"20"	"40"	"20"	"1"	"504"	"56.328"	"7.72"	"0.84"	"1.16"	"0.84"	"1.36"	"1.02"	"0.61"	"2.12"	"1.03"	"1.66"	"20.74"	"14.81"	"13.79"	"9.13"	"13.25"	"29.96"	"21.78"	"14.37"	"12.29"	""	"20"	"0"	"0"	"Green"	"66.742781545939"
"False"	"IsMasterProtein"	"LOC107396135"	"XP_015831171.1"	"53.5836177474403"	"15"	"22"	"15"	"1"	"293"	"32.308"	"5.73"	"0.52"	"1.15"	"1.25"	"0.94"	"0.93"	"0.97"	"1.40"	"1.18"	"1.58"	"46.79"	"71.90"	"57.31"	"42.51"	"14.37"	"17.27"	"25.49"	"52.96"	"31.93"	""	"15"	"0"	"0"	"Green"	"66.6597740528617"
"False"	"IsMasterProtein"	"aldh4a1"	"XP_015813811.1"	"31.6546762589928"	"18"	"32"	"18"	"1"	"556"	"61.049"	"7.28"	"0.66"	"1.55"	"0.79"	"1.05"	"1.12"	"0.67"	"1.88"	"1.28"	"1.26"	"20.33"	"21.22"	"12.52"	"25.41"	"26.77"	"31.12"	"11.72"	"52.60"	"31.76"	""	"18"	"0"	"0"	"Green"	"66.5096550752421"
"False"	"IsMasterProtein"	"LOC107389546"	"XP_015821210.1"	"43.9421338155515"	"11"	"17"	"11"	"1"	"553"	"55.77"	"4.37"	"1.54"	"0.31"	"0.51"	"2.11"	"0.44"	"0.69"	"0.62"	"0.73"	"2.68"	"41.31"	"9.73"	"40.91"	"27.57"	"38.03"	"44.02"	"29.62"	"19.76"	"28.23"	""	"11"	"0"	"0"	"Green"	"66.1787025597489"
"False"	"IsMasterProtein"	"psmc1"	"XP_015831009.1"	"41.8181818181818"	"17"	"31"	"15"	"1"	"440"	"49.207"	"6.21"	"0.89"	"0.77"	"1.04"	"1.34"	"0.47"	"0.41"	"1.14"	"1.43"	"2.12"	"11.57"	"49.72"	"10.04"	"15.68"	"17.39"	"31.64"	"14.06"	"19.58"	"14.38"	""	"17"	"0"	"0"	"Green"	"66.1447714236425"
"False"	"IsMasterProtein"	"rpl14"	"XP_015811164.1"	"80.2919708029197"	"18"	"70"	"18"	"1"	"137"	"15.946"	"10.32"	"0.51"	"0.65"	"1.06"	"1.40"	"1.24"	"1.06"	"1.17"	"0.95"	"1.64"	"8.07"	"9.75"	"7.84"	"12.11"	"15.68"	"3.22"	"9.44"	"4.76"	"10.68"	""	"18"	"0"	"0"	"Green"	"66.0188934937051"
"False"	"IsMasterProtein"	"rpl11"	"XP_015829637.1"	"62.9213483146067"	"18"	"47"	"18"	"1"	"178"	"20.389"	"9.92"	"0.50"	"0.70"	"1.18"	"1.61"	"1.33"	"1.19"	"1.16"	"0.97"	"1.58"	"11.42"	"15.84"	"8.65"	"8.61"	"19.35"	"7.94"	"4.61"	"9.19"	"5.75"	""	"18"	"0"	"0"	"Green"	"65.9310316202009"
"False"	"IsMasterProtein"	"TRYP_PIG"	"(Common contaminant protein)"	"49.7835497835498"	"8"	"53"	"8"	"1"	"231"	"24.394"	"7.18"	"1.12"	"0.80"	"1.16"	"1.38"	"1.06"	"1.05"	"0.93"	"0.90"	"1.40"	"14.62"	"9.99"	"18.17"	"18.34"	"17.87"	"11.31"	"43.72"	"10.73"	"12.65"	""	"8"	"0"	"0"	"Green"	"65.6347471687287"
"False"	"IsMasterProtein"	"LOC107384710"	"XP_015813572.1"	"34.6534653465347"	"13"	"23"	"13"	"1"	"404"	"45.874"	"5.4"	"0.62"	"1.02"	"0.88"	"1.51"	"1.04"	"0.75"	"1.11"	"0.86"	"1.29"	"34.92"	"12.30"	"11.22"	"22.34"	"10.31"	"28.47"	"20.10"	"22.49"	"26.61"	""	"13"	"0"	"0"	"Green"	"65.2792363575816"
"False"	"IsMasterProtein"	"rps15"	"XP_015832867.1"	"66.8965517241379"	"9"	"55"	"9"	"1"	"145"	"16.994"	"10.23"	"0.53"	"0.49"	"1.04"	"1.60"	"1.22"	"1.17"	"1.09"	"0.92"	"1.74"	"20.05"	"20.85"	"11.23"	"14.84"	"18.91"	"12.16"	"12.97"	"13.24"	"14.48"	""	"9"	"0"	"0"	"Green"	"65.251646835266"
"False"	"IsMasterProtein"	"ndufa13"	"XP_015812634.1"	"65.2777777777778"	"11"	"28"	"11"	"1"	"144"	"17.145"	"7.42"	"1.72"	"0.33"	"0.62"	"2.69"	"0.23"	"0.61"	"0.78"	"0.94"	"3.19"	"19.79"	"34.77"	"22.49"	"16.48"	"38.73"	"15.03"	"20.58"	"19.57"	"23.33"	""	"11"	"0"	"0"	"Green"	"64.8874827269429"
"False"	"IsMasterProtein"	"eef1b2"	"XP_015813354.1"	"66.9354838709677"	"15"	"30"	"15"	"1"	"248"	"27.179"	"4.89"	"0.47"	"1.25"	"0.71"	"1.23"	"1.33"	"0.68"	"1.58"	"0.78"	"1.40"	"22.92"	"13.21"	"20.81"	"12.02"	"23.09"	"16.13"	"5.84"	"21.16"	"13.72"	""	"15"	"0"	"0"	"Green"	"64.3994476648815"
"False"	"IsMasterProtein"	"rpl24"	"XP_015821689.1"	"64.968152866242"	"16"	"52"	"16"	"1"	"157"	"17.712"	"11.25"	"0.47"	"0.60"	"1.00"	"1.58"	"1.14"	"1.39"	"1.23"	"1.11"	"1.56"	"40.44"	"34.65"	"16.90"	"28.75"	"16.23"	"51.99"	"14.58"	"32.92"	"16.76"	""	"16"	"0"	"0"	"Green"	"64.3859500309467"
"False"	"IsMasterProtein"	"hsdl2"	"XP_015798792.1"	"48.5576923076923"	"13"	"19"	"13"	"1"	"416"	"44.663"	"8.44"	"0.51"	"1.11"	"1.20"	"0.87"	"1.37"	"0.81"	"2.11"	"1.20"	"1.52"	"52.36"	"20.85"	"64.28"	"14.34"	"17.98"	"44.91"	"57.66"	"12.96"	"20.47"	""	"13"	"0"	"0"	"Green"	"64.0861879010872"
"False"	"IsMasterProtein"	"atp5c1"	"XP_015817613.1"	"37.0466321243523"	"18"	"45"	"18"	"1"	"386"	"41.693"	"8.76"	"0.81"	"0.69"	"0.84"	"0.92"	"0.63"	"0.48"	"1.55"	"1.82"	"2.02"	"24.71"	"10.03"	"14.63"	"15.36"	"25.53"	"28.16"	"41.64"	"6.51"	"16.74"	""	"18"	"0"	"0"	"Green"	"63.8708709999079"
"False"	"IsMasterProtein"	"etfa"	"XP_015819960.1"	"40.8408408408408"	"13"	"24"	"13"	"1"	"333"	"35.103"	"7.36"	"0.81"	"1.91"	"0.81"	"0.95"	"1.18"	"0.65"	"1.76"	"1.13"	"1.29"	"74.68"	"50.77"	"18.41"	"59.93"	"13.56"	"47.35"	"26.42"	"7.93"	"37.05"	""	"13"	"0"	"0"	"Green"	"63.3878362148421"
"False"	"IsMasterProtein"	"LOC107375339"	"XP_015799289.1"	"45.6852791878173"	"17"	"39"	"17"	"1"	"197"	"19.97"	"10.95"	"0.41"	"0.78"	"1.08"	"0.90"	"0.71"	"0.95"	"1.60"	"1.38"	"0.93"	"34.20"	"32.60"	"25.27"	"17.78"	"24.68"	"15.08"	"20.73"	"11.86"	"15.03"	""	"17"	"0"	"0"	"Green"	"62.0666904550299"
"False"	"IsMasterProtein"	"LOC107391722"	"XP_015824635.1"	"59.2039800995025"	"19"	"44"	"18"	"1"	"201"	"20.355"	"10.96"	"0.57"	"0.86"	"1.49"	"1.72"	"1.09"	"1.71"	"1.42"	"1.12"	"0.95"	"38.96"	"24.74"	"47.02"	"74.83"	"16.18"	"53.87"	"10.08"	"15.39"	"16.14"	""	"19"	"0"	"0"	"Green"	"61.0025521052933"
"False"	"IsMasterProtein"	"MT-CO2|YP_002456259.1"	"MT-CO2|YP_002456259.1"	"41.7391304347826"	"7"	"38"	"7"	"1"	"230"	"26.283"	"4.98"	"2.17"	"0.44"	"0.68"	"2.66"	"0.45"	"0.93"	"0.78"	"0.64"	"3.12"	"19.48"	"61.34"	"28.30"	"16.39"	"56.35"	"13.53"	"20.64"	"38.69"	"16.59"	""	"7"	"0"	"0"	"Green"	"60.9887689184179"
"False"	"IsMasterProtein"	"adsl"	"XP_015800913.1"	"33.6798336798337"	"13"	"18"	"13"	"1"	"481"	"54.55"	"6.16"	"0.74"	"1.13"	"0.74"	"1.05"	"0.88"	"0.61"	"1.71"	"0.94"	"1.13"	"34.29"	"16.35"	"38.43"	"36.58"	"32.67"	"43.29"	"35.35"	"36.07"	"40.36"	""	"13"	"0"	"0"	"Green"	"60.935387061116"
"False"	"IsMasterProtein"	"LOC107384913"	"XP_015813916.1"	"46.3114754098361"	"11"	"23"	"11"	"1"	"244"	"27.852"	"4.83"	"0.53"	"1.67"	"0.90"	"1.03"	"0.98"	"0.38"	"1.54"	"0.86"	"1.02"	"42.99"	"30.36"	"24.62"	"24.59"	"10.07"	"29.19"	"14.56"	"11.14"	"18.86"	""	"11"	"0"	"0"	"Green"	"60.8652726181393"
"False"	"IsMasterProtein"	"LOC107395751"	"XP_015830688.1"	"14.8657949070888"	"21"	"35"	"21"	"1"	"1453"	"160.793"	"5.53"	"1.11"	"1.92"	"0.90"	"1.80"	"1.79"	"0.61"	"1.23"	"0.80"	"1.37"	"23.15"	"19.75"	"26.54"	"39.49"	"31.14"	"46.10"	"35.50"	"25.20"	"37.82"	""	"21"	"0"	"0"	"Green"	"60.7364528636084"
"False"	"IsMasterProtein"	"rps18"	"XP_015828859.1"	"69.8717948717949"	"19"	"56"	"19"	"1"	"156"	"18.151"	"10.99"	"0.56"	"0.67"	"1.10"	"1.62"	"1.33"	"1.14"	"1.14"	"0.97"	"1.64"	"10.53"	"10.82"	"13.11"	"11.79"	"10.31"	"2.66"	"12.31"	"7.04"	"7.26"	""	"19"	"0"	"0"	"Green"	"60.6320062672178"
"False"	"IsMasterProtein"	"hspa9"	"XP_015818199.1"	"26.6263237518911"	"17"	"23"	"17"	"1"	"661"	"71.88"	"6.44"	"0.65"	"1.11"	"0.73"	"1.25"	"0.98"	"0.66"	"1.53"	"0.90"	"1.73"	"34.48"	"8.97"	"22.87"	"9.99"	"23.86"	"25.93"	"54.68"	"9.51"	"23.50"	""	"17"	"0"	"0"	"Green"	"60.281487208751"
"False"	"IsMasterProtein"	"eif3f"	"XP_015811558.1"	"36.2637362637363"	"10"	"23"	"10"	"1"	"273"	"30.195"	"5.6"	"0.84"	"0.71"	"2.33"	"2.80"	"0.93"	"0.95"	"1.36"	"1.28"	"1.92"	"34.40"	"25.67"	"36.95"	"50.48"	"15.86"	"63.97"	"32.16"	"40.07"	"35.57"	""	"10"	"0"	"0"	"Green"	"60.2622871525573"
"False"	"IsMasterProtein"	"rps16"	"XP_015816597.1"	"80.8219178082192"	"19"	"61"	"18"	"1"	"146"	"16.32"	"10.14"	"0.52"	"0.69"	"1.19"	"1.68"	"1.30"	"1.08"	"1.16"	"1.00"	"1.38"	"17.16"	"24.09"	"18.46"	"6.37"	"18.26"	"11.15"	"11.16"	"4.44"	"23.86"	""	"19"	"0"	"0"	"Green"	"59.9086642918821"
"False"	"IsMasterProtein"	"LOC107382781"	"XP_015810555.1"	"5.71092140123639"	"39"	"55"	"38"	"1"	"6794"	"748.388"	"6.14"	"0.51"	"1.02"	"0.82"	"0.94"	"1.04"	"0.71"	"1.47"	"1.10"	"0.95"	"22.21"	"29.25"	"25.28"	"22.84"	"18.93"	"24.75"	"29.10"	"22.38"	"19.24"	""	"39"	"0"	"0"	"Green"	"59.8944608942937"
"False"	"IsMasterProtein"	"rpl35a"	"XP_015806362.1"	"70"	"17"	"57"	"17"	"1"	"110"	"12.492"	"10.77"	"0.54"	"1.00"	"1.15"	"1.56"	"1.68"	"1.00"	"1.40"	"0.96"	"1.31"	"28.62"	"27.41"	"7.73"	"19.28"	"20.10"	"14.49"	"17.29"	"11.69"	"35.03"	""	"17"	"0"	"0"	"Green"	"59.3373261894338"
"False"	"IsMasterProtein"	"rpl15"	"XP_015811253.1"	"72.5490196078431"	"22"	"65"	"22"	"1"	"204"	"24.121"	"11.62"	"0.52"	"0.65"	"1.05"	"1.43"	"1.22"	"1.08"	"1.13"	"0.97"	"1.44"	"29.24"	"27.48"	"18.25"	"13.98"	"16.02"	"13.58"	"16.00"	"17.94"	"24.51"	""	"22"	"0"	"0"	"Green"	"58.8002160661213"
"False"	"IsMasterProtein"	"LOC107379418"	"XP_015805635.1"	"81.3953488372093"	"8"	"33"	"8"	"1"	"86"	"10.107"	"7.77"	"1.70"	"0.64"	"0.61"	"2.59"	"0.55"	"0.90"	"0.70"	"0.54"	"2.36"	"29.19"	"46.03"	"39.61"	"26.25"	"46.97"	"16.39"	"33.08"	"50.39"	"35.95"	""	"8"	"0"	"0"	"Green"	"58.4541041574998"
"False"	"IsMasterProtein"	"rps24"	"XP_015831473.1"	"63.9097744360902"	"16"	"47"	"16"	"1"	"133"	"15.307"	"10.9"	"0.55"	"0.66"	"1.02"	"1.60"	"1.18"	"1.20"	"1.13"	"0.93"	"1.69"	"13.38"	"6.37"	"6.70"	"6.55"	"19.88"	"8.84"	"10.57"	"7.51"	"9.29"	""	"16"	"0"	"0"	"Green"	"58.3335652403673"
"False"	"IsMasterProtein"	"gamt"	"XP_015826319.1"	"70.6382978723404"	"12"	"27"	"12"	"1"	"235"	"26.717"	"5.87"	"0.64"	"1.84"	"0.89"	"1.67"	"1.39"	"0.67"	"1.37"	"0.79"	"1.21"	"13.59"	"3.60"	"8.06"	"14.26"	"10.51"	"19.64"	"8.90"	"6.12"	"16.17"	""	"12"	"0"	"0"	"Green"	"58.1120954583638"
"False"	"IsMasterProtein"	"rps23"	"XP_015814196.1"	"67.8321678321678"	"14"	"55"	"13"	"1"	"143"	"15.839"	"10.49"	"0.54"	"0.64"	"1.05"	"1.56"	"1.42"	"1.19"	"1.40"	"1.04"	"1.33"	"30.28"	"28.48"	"7.33"	"11.38"	"8.40"	"11.63"	"11.94"	"15.28"	"16.09"	""	"14"	"0"	"0"	"Green"	"57.5758484102458"
"False"	"IsMasterProtein"	"ndufa7"	"XP_015826301.1"	"71.2962962962963"	"10"	"18"	"10"	"1"	"108"	"11.995"	"10.18"	"1.71"	"0.35"	"0.79"	"2.75"	"0.35"	"0.84"	"0.80"	"0.87"	"4.13"	"12.45"	"107.58"	"24.22"	"20.91"	"108.64"	"25.09"	"22.67"	"42.59"	"15.17"	""	"10"	"0"	"0"	"Green"	"57.4777227909996"
"False"	"IsMasterProtein"	"mrpl45"	"XP_015809997.1"	"40"	"11"	"15"	"11"	"1"	"315"	"35.912"	"9.8"	"0.61"	"0.65"	"1.93"	"1.10"	"0.73"	"0.66"	"1.39"	"1.50"	"2.56"	"46.16"	"27.88"	"36.67"	"28.33"	"30.81"	"37.47"	"29.67"	"21.52"	"27.82"	""	"11"	"0"	"0"	"Green"	"57.3005829653451"
"False"	"IsMasterProtein"	"LOC107378574"	"XP_015804362.1"	"25.7510729613734"	"12"	"24"	"11"	"1"	"466"	"51.282"	"6.77"	"0.87"	"1.54"	"0.82"	"1.00"	"1.35"	"0.76"	"1.58"	"0.99"	"1.22"	"80.67"	"41.08"	"20.56"	"13.85"	"45.92"	"27.58"	"24.26"	"12.12"	"53.91"	""	"12"	"0"	"0"	"Green"	"57.1091197846986"
"False"	"IsMasterProtein"	"eif3g"	"XP_015803992.1"	"54.7297297297297"	"16"	"29"	"16"	"1"	"296"	"33.124"	"7.33"	"0.88"	"0.70"	"2.60"	"2.35"	"1.23"	"1.43"	"1.39"	"1.19"	"2.35"	"33.88"	"54.21"	"66.66"	"37.44"	"69.09"	"85.24"	"51.37"	"62.41"	"41.30"	""	"16"	"0"	"0"	"Green"	"56.9144660124235"
"False"	"IsMasterProtein"	"sub1"	"XP_015798198.1"	"59.2"	"10"	"24"	"10"	"1"	"125"	"13.802"	"9.57"	"0.46"	"1.02"	"1.49"	"1.75"	"1.27"	"1.30"	"1.19"	"1.08"	"1.10"	"19.55"	"22.82"	"29.02"	"29.02"	"36.27"	"30.60"	"11.20"	"12.05"	"36.56"	""	"10"	"0"	"0"	"Green"	"56.88891593203"
"False"	"IsMasterProtein"	"LOC107378378"	"XP_015804044.1"	"73.4265734265734"	"12"	"38"	"11"	"1"	"143"	"15.784"	"8.63"	"0.90"	"3.31"	"1.12"	"1.29"	"1.08"	"0.37"	"1.26"	"0.88"	"1.06"	"13.87"	"18.85"	"21.06"	"14.26"	"16.91"	"16.83"	"43.07"	"14.37"	"18.51"	""	"12"	"0"	"0"	"Green"	"56.6367888223472"
"False"	"IsMasterProtein"	"hspd1"	"XP_015821248.1"	"37.0434782608696"	"18"	"25"	"18"	"1"	"575"	"60.946"	"5.72"	"0.58"	"1.14"	"0.70"	"0.93"	"1.07"	"0.49"	"1.66"	"0.92"	"1.38"	"13.82"	"21.30"	"12.95"	"19.31"	"16.48"	"26.50"	"17.00"	"10.88"	"12.18"	""	"18"	"0"	"0"	"Green"	"56.5010426974405"
"False"	"IsMasterProtein"	"LOC107396791"	"XP_015832120.1"	"24.5901639344262"	"10"	"22"	"10"	"1"	"366"	"38.741"	"5.78"	"0.46"	"2.42"	"1.19"	"1.14"	"0.90"	"0.49"	"1.20"	"0.85"	"1.61"	"22.06"	"19.83"	"21.60"	"18.47"	"20.88"	"44.25"	"9.37"	"22.83"	"11.69"	""	"10"	"0"	"0"	"Green"	"56.2522853800699"
"False"	"IsMasterProtein"	"rpl28"	"XP_015798484.1"	"67.8832116788321"	"16"	"92"	"16"	"1"	"137"	"15.513"	"11.97"	"0.64"	"0.75"	"1.12"	"1.40"	"1.32"	"1.08"	"1.19"	"0.99"	"1.53"	"27.18"	"19.30"	"10.41"	"14.39"	"8.93"	"6.57"	"14.46"	"4.00"	"11.44"	""	"16"	"0"	"0"	"Green"	"55.9771005234771"
"False"	"IsMasterProtein"	"LOC107391442"	"XP_015824248.1"	"55.4913294797688"	"14"	"26"	"14"	"1"	"173"	"20.258"	"9.35"	"2.34"	"0.45"	"0.71"	"2.34"	"0.31"	"0.87"	"0.83"	"0.63"	"2.68"	"16.60"	"58.76"	"25.04"	"31.52"	"100.47"	"14.96"	"13.88"	"31.17"	"19.58"	""	"14"	"0"	"0"	"Green"	"55.8432323724171"
"False"	"IsMasterProtein"	"slc25a12"	"XP_015821979.1"	"24.2199108469539"	"17"	"26"	"17"	"1"	"673"	"74.531"	"8.21"	"0.91"	"0.86"	"0.99"	"1.71"	"0.91"	"0.72"	"1.19"	"1.08"	"1.77"	"40.16"	"31.06"	"19.24"	"32.66"	"36.85"	"38.82"	"16.66"	"21.25"	"24.43"	""	"17"	"0"	"0"	"Green"	"55.7269772732939"
"False"	"IsMasterProtein"	"ndufb11"	"XP_015824128.1"	"48.6111111111111"	"8"	"21"	"8"	"1"	"144"	"16.124"	"5.83"	"1.61"	"0.44"	"0.70"	"2.73"	"0.60"	"0.86"	"0.75"	"0.93"	"3.18"	"16.88"	"53.38"	"30.34"	"5.96"	"51.28"	"47.66"	"22.94"	"14.04"	"12.48"	""	"8"	"0"	"0"	"Green"	"55.6932875222617"
"False"	"IsMasterProtein"	"col6a3"	"XP_015798185.1"	"9.61325966850829"	"23"	"28"	"23"	"1"	"2715"	"294.544"	"6.57"	"0.61"	"1.70"	"1.26"	"1.16"	"1.37"	"0.69"	"1.38"	"1.07"	"1.21"	"34.29"	"97.59"	"34.81"	"43.08"	"35.38"	"26.87"	"62.95"	"25.32"	"37.44"	""	"23"	"0"	"0"	"Green"	"55.2321042918806"
"False"	"IsMasterProtein"	"LOC107392446"	"XP_015825745.1"	"3.52606219886115"	"17"	"27"	"12"	"1"	"4566"	"518.083"	"6.33"	"0.54"	"0.81"	"1.23"	"1.19"	"0.90"	"0.75"	"1.31"	"1.56"	"1.14"	"34.78"	"47.23"	"43.46"	"31.63"	"40.78"	"23.63"	"19.28"	"23.64"	"23.15"	""	"17"	"0"	"0"	"Green"	"55.1325360022247"
"False"	"IsMasterProtein"	"psma5"	"XP_015815037.1"	"40.6639004149378"	"8"	"19"	"8"	"1"	"241"	"26.403"	"4.82"	"0.81"	"0.97"	"0.98"	"1.09"	"0.70"	"0.42"	"1.67"	"1.81"	"1.92"	"20.20"	"52.78"	"20.91"	"24.58"	"34.95"	"29.81"	"22.45"	"33.38"	"30.07"	""	"8"	"0"	"0"	"Green"	"54.8733722615728"
"False"	"IsMasterProtein"	"LOC107386224"	"XP_015815961.1"	"27.5659824046921"	"13"	"19"	"13"	"1"	"682"	"74.318"	"7.56"	"0.82"	"1.02"	"0.81"	"1.22"	"0.91"	"0.68"	"1.57"	"1.31"	"1.51"	"38.97"	"17.01"	"22.21"	"18.21"	"18.80"	"38.03"	"17.64"	"23.69"	"25.42"	""	"13"	"0"	"0"	"Green"	"54.6591857024441"
"False"	"IsMasterProtein"	"rpl30"	"XP_015829211.1"	"77.5862068965517"	"10"	"32"	"10"	"1"	"116"	"12.931"	"9.66"	"0.68"	"0.59"	"1.15"	"1.84"	"1.20"	"1.18"	"1.05"	"1.02"	"1.48"	"19.79"	"19.69"	"10.97"	"20.17"	"15.78"	"11.59"	"13.56"	"16.84"	"15.10"	""	"10"	"0"	"0"	"Green"	"54.5622091209029"
