"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"rps6"	"XP_015799168.1"	"52.6104417670683"	"23"	"49"	"22"	"1"	"249"	"28.61"	"10.78"	"0.91"	"0.69"	"0.87"	"1.27"	"1.19"	"1.92"	"1.29"	"1.00"	"1.20"	"15.61"	"10.36"	"14.39"	"10.62"	"11.65"	"13.86"	"8.56"	"11.63"	"9.54"	""	"23"	"0"	"0"	"Green"	"41.600810129449"
"False"	"IsMasterProtein"	"hnrnpl"	"XP_015806732.1"	"24.5283018867925"	"12"	"23"	"12"	"1"	"530"	"58.083"	"6.3"	"1.37"	"1.08"	"1.31"	"1.50"	"1.30"	"1.77"	"1.29"	"1.02"	"1.21"	"13.83"	"16.27"	"15.49"	"20.85"	"21.97"	"24.05"	"9.18"	"16.15"	"17.60"	""	"12"	"0"	"0"	"Green"	"41.5724224342066"
"False"	"IsMasterProtein"	"LOC107390365"	"XP_015822503.1"	"15.5210643015521"	"4"	"7"	"4"	"1"	"451"	"50.104"	"5.06"	"0.81"	"0.86"	"0.81"	"1.08"	"0.89"	"1.40"	"1.25"	"0.82"	"0.86"	"15.50"	"8.99"	"28.55"	"37.87"	"24.64"	"19.01"	"22.24"	"15.17"	"14.69"	""	"4"	"0"	"0"	"Green"	"41.5020519828132"
"False"	"IsMasterProtein"	"crat"	"XP_015798875.1"	"23.7795275590551"	"15"	"21"	"15"	"1"	"635"	"70.938"	"7.97"	"0.95"	"1.01"	"1.14"	"1.01"	"1.18"	"1.51"	"1.25"	"1.31"	"1.59"	"24.26"	"20.05"	"26.44"	"32.64"	"27.44"	"41.39"	"26.69"	"23.46"	"44.29"	""	"15"	"0"	"0"	"Green"	"41.344516667295"
"False"	"IsMasterProtein"	"LOC107372554"	"XP_015796261.1"	"20.1232032854209"	"10"	"23"	"9"	"1"	"487"	"53.322"	"5.5"	"1.39"	"4.75"	"1.08"	"3.23"	"0.59"	"0.81"	"7.17"	"0.53"	"0.85"	"17.89"	"191.40"	"162.38"	"175.69"	"50.43"	"14.07"	"50.18"	"50.57"	"114.60"	""	"10"	"0"	"0"	"Green"	"41.3242087445245"
"False"	"IsMasterProtein"	"LOC107394125"	"XP_015828387.1"	"21.9885277246654"	"14"	"26"	"14"	"1"	"523"	"59.937"	"6.92"	"0.94"	"1.18"	"1.33"	"1.28"	"1.33"	"1.88"	"1.42"	"1.17"	"1.59"	"17.50"	"51.10"	"31.48"	"42.51"	"78.76"	"54.91"	"54.77"	"19.20"	"49.84"	""	"14"	"0"	"0"	"Green"	"41.207612081971"
"False"	"IsMasterProtein"	"ddx39a"	"XP_015809944.1"	"22.4824355971897"	"11"	"20"	"11"	"1"	"427"	"48.843"	"5.5"	"1.16"	"1.03"	"1.32"	"1.46"	"1.36"	"1.87"	"1.36"	"1.09"	"1.22"	"29.87"	"18.66"	"41.42"	"44.01"	"46.80"	"34.13"	"27.62"	"19.15"	"10.93"	""	"11"	"0"	"0"	"Green"	"41.0483128144461"
"False"	"IsMasterProtein"	"psma4"	"XP_015809158.1"	"40.2298850574713"	"13"	"18"	"12"	"1"	"261"	"29.345"	"7.33"	"1.22"	"0.98"	"1.08"	"1.19"	"0.91"	"1.73"	"1.72"	"1.23"	"1.43"	"20.82"	"17.60"	"15.60"	"27.53"	"21.79"	"40.81"	"30.78"	"11.70"	"21.75"	""	"13"	"0"	"0"	"Green"	"41.0225787022206"
"False"	"IsMasterProtein"	"rpl14"	"XP_015811164.1"	"64.963503649635"	"13"	"40"	"13"	"1"	"137"	"15.946"	"10.32"	"0.95"	"0.71"	"0.85"	"1.13"	"1.14"	"1.87"	"1.26"	"1.01"	"1.19"	"15.19"	"23.50"	"13.17"	"10.53"	"6.79"	"13.33"	"19.49"	"15.18"	"8.21"	""	"13"	"0"	"0"	"Green"	"40.9405077813654"
"False"	"IsMasterProtein"	"LOC107381115"	"XP_015808145.1"	"19.5164075993092"	"11"	"20"	"11"	"1"	"579"	"68.252"	"6.16"	"1.01"	"1.01"	"1.12"	"1.12"	"0.82"	"1.37"	"1.49"	"1.16"	"1.29"	"15.04"	"18.99"	"17.00"	"18.96"	"8.51"	"23.40"	"24.90"	"16.28"	"20.63"	""	"11"	"0"	"0"	"Green"	"40.7024577352339"
"False"	"IsMasterProtein"	"rtcb"	"XP_015818300.1"	"24.3564356435644"	"12"	"18"	"12"	"1"	"505"	"55.276"	"7.08"	"1.04"	"1.07"	"1.17"	"1.21"	"1.18"	"1.70"	"1.36"	"1.18"	"1.49"	"46.53"	"60.66"	"52.37"	"55.59"	"28.26"	"48.56"	"53.35"	"33.39"	"33.63"	""	"12"	"0"	"0"	"Green"	"40.5750156936158"
"False"	"IsMasterProtein"	"ppib"	"XP_015807685.1"	"40.2777777777778"	"9"	"16"	"9"	"1"	"216"	"23.599"	"9.35"	"1.44"	"0.98"	"1.35"	"1.79"	"1.20"	"1.92"	"1.24"	"0.84"	"1.22"	"15.84"	"29.15"	"23.75"	"23.28"	"8.98"	"16.75"	"26.68"	"13.79"	"22.97"	""	"9"	"0"	"0"	"Green"	"40.4578591980773"
"False"	"IsMasterProtein"	"ak4"	"XP_015826472.1"	"44.2477876106195"	"9"	"17"	"9"	"1"	"226"	"25.583"	"9.09"	"0.98"	"1.22"	"1.44"	"0.85"	"0.85"	"1.04"	"1.53"	"1.61"	"1.38"	"24.31"	"21.40"	"29.70"	"22.72"	"24.36"	"7.19"	"28.86"	"15.19"	"28.22"	""	"9"	"0"	"0"	"Green"	"40.3654111125697"
"False"	"IsMasterProtein"	"rpl24"	"XP_015821689.1"	"50.3184713375796"	"11"	"25"	"11"	"1"	"157"	"17.712"	"11.25"	"0.99"	"0.78"	"0.91"	"1.40"	"1.15"	"1.76"	"1.05"	"0.97"	"1.20"	"34.58"	"25.29"	"15.55"	"39.06"	"19.76"	"13.72"	"43.96"	"29.02"	"10.49"	""	"11"	"0"	"0"	"Green"	"40.2356291395599"
"False"	"IsMasterProtein"	"rad23b"	"XP_015798320.1"	"27.5324675324675"	"8"	"11"	"8"	"1"	"385"	"40.747"	"4.72"	"0.91"	"0.78"	"0.99"	"1.19"	"0.95"	"2.13"	"1.07"	"1.49"	"1.17"	"20.50"	"32.18"	"12.32"	"26.76"	"7.11"	"71.01"	"24.67"	"55.14"	"22.42"	""	"8"	"0"	"0"	"Green"	"40.1942822548867"
"False"	"IsMasterProtein"	"afg3l2"	"XP_015811944.1"	"11.2388250319285"	"9"	"16"	"9"	"1"	"783"	"86.782"	"8.1"	"0.93"	"0.80"	"1.06"	"1.11"	"1.03"	"1.62"	"1.05"	"0.81"	"1.40"	"24.85"	"31.58"	"17.85"	"3.97"	"26.34"	"33.46"	"21.38"	"44.53"	"25.58"	""	"9"	"0"	"0"	"Green"	"40.1268103628613"
"False"	"IsMasterProtein"	"LOC107382845"	"XP_015810662.1"	"73.7373737373737"	"7"	"23"	"7"	"1"	"99"	"10.901"	"7.4"	"1.54"	"1.05"	"1.01"	"0.87"	"0.69"	"0.97"	"1.91"	"1.18"	"1.48"	"13.29"	"7.17"	"12.67"	"9.03"	"6.41"	"13.63"	"12.38"	"12.10"	"21.18"	""	"7"	"0"	"0"	"Green"	"40.0333106991304"
"False"	"IsMasterProtein"	"LOC107394179"	"XP_015828467.1"	"43.2601880877743"	"13"	"19"	"13"	"1"	"319"	"34.943"	"6.98"	"0.99"	"1.04"	"1.37"	"0.98"	"0.90"	"1.28"	"1.47"	"1.30"	"1.46"	"21.11"	"9.09"	"12.03"	"20.39"	"24.21"	"16.02"	"26.96"	"18.29"	"18.37"	""	"13"	"0"	"0"	"Green"	"39.9775489980791"
"False"	"IsMasterProtein"	"LOC107378442"	"XP_015804135.1"	"18.0661577608142"	"13"	"19"	"13"	"1"	"786"	"89.753"	"6.47"	"0.81"	"0.87"	"1.27"	"0.90"	"1.13"	"1.82"	"1.22"	"1.29"	"1.05"	"27.59"	"27.69"	"27.63"	"30.38"	"21.56"	"49.65"	"27.81"	"46.18"	"15.13"	""	"13"	"0"	"0"	"Green"	"39.8329033284853"
"False"	"IsMasterProtein"	"ndufb6"	"XP_015799214.1"	"66.9291338582677"	"9"	"14"	"9"	"1"	"127"	"14.717"	"9.41"	"0.81"	"0.98"	"1.43"	"1.09"	"1.04"	"1.18"	"1.45"	"1.12"	"1.65"	"47.79"	"22.31"	"30.42"	"37.95"	"33.62"	"20.73"	"40.31"	"30.66"	"38.13"	""	"9"	"0"	"0"	"Green"	"39.8106020752551"
"False"	"IsMasterProtein"	"isoc2"	"XP_015806041.1"	"60.4060913705584"	"10"	"16"	"10"	"1"	"197"	"21.478"	"7.01"	"0.90"	"0.90"	"1.04"	"1.12"	"0.86"	"1.23"	"1.39"	"1.25"	"1.46"	"28.15"	"13.78"	"15.33"	"36.45"	"29.51"	"19.98"	"20.80"	"21.55"	"30.74"	""	"10"	"0"	"0"	"Green"	"39.7618446495564"
"False"	"IsMasterProtein"	"LOC107395449"	"XP_015830330.1"	"30.4979253112033"	"19"	"42"	"17"	"1"	"482"	"55.739"	"5.73"	"0.98"	"0.91"	"1.31"	"1.09"	"0.99"	"1.34"	"1.21"	"1.11"	"1.45"	"22.51"	"15.33"	"15.27"	"6.60"	"14.64"	"12.58"	"14.06"	"8.14"	"44.72"	""	"19"	"0"	"0"	"Green"	"39.5578629603646"
"False"	"IsMasterProtein"	"MT-CO2|YP_002456259.1"	"MT-CO2|YP_002456259.1"	"41.7391304347826"	"7"	"26"	"7"	"1"	"230"	"26.283"	"4.98"	"0.96"	"1.08"	"1.30"	"0.94"	"0.96"	"1.46"	"1.34"	"1.22"	"1.48"	"19.59"	"13.25"	"10.43"	"11.43"	"10.43"	"15.03"	"13.58"	"11.70"	"15.83"	""	"7"	"0"	"0"	"Green"	"39.4784476530418"
"False"	"IsMasterProtein"	"LOC107385242"	"XP_015814489.1"	"17.4291938997821"	"7"	"12"	"6"	"1"	"459"	"50.519"	"8.57"	"1.00"	"0.87"	"1.38"	"1.14"	"0.78"	"1.28"	"1.02"	"0.95"	"1.14"	"16.08"	"28.87"	"22.66"	"14.43"	"9.36"	"12.59"	"37.22"	"28.42"	"24.14"	""	"7"	"0"	"0"	"Green"	"39.4667301580897"
"False"	"IsMasterProtein"	"otc"	"XP_015821698.1"	"24.3626062322946"	"9"	"15"	"9"	"1"	"353"	"40.064"	"8.09"	"0.97"	"0.87"	"1.18"	"0.77"	"0.69"	"1.44"	"1.66"	"1.33"	"1.74"	"22.03"	"35.53"	"27.11"	"43.97"	"35.74"	"28.63"	"26.16"	"32.32"	"16.34"	""	"9"	"0"	"0"	"Green"	"39.3850837839502"
"False"	"IsMasterProtein"	"fxr1"	"XP_015826590.1"	"20.3804347826087"	"14"	"19"	"13"	"1"	"736"	"81.871"	"6.7"	"1.00"	"0.78"	"1.15"	"1.24"	"1.17"	"1.63"	"1.03"	"0.87"	"0.97"	"24.24"	"18.14"	"16.96"	"23.99"	"24.94"	"23.96"	"13.36"	"33.19"	"28.87"	""	"14"	"0"	"0"	"Green"	"39.3225435038246"
"False"	"IsMasterProtein"	"LOC107379395"	"XP_015805616.1"	"26.6457680250784"	"7"	"8"	"7"	"1"	"319"	"35.681"	"6.71"	"0.98"	"0.96"	"1.55"	"1.49"	"1.24"	"0.97"	"0.65"	"0.75"	"1.48"	"53.83"	"41.98"	"23.07"	"7.43"	"52.65"	"35.88"	"32.76"	"53.14"	"15.11"	""	"7"	"0"	"0"	"Green"	"39.3134075896445"
"False"	"IsMasterProtein"	"atp5d"	"XP_015827093.1"	"46.25"	"4"	"7"	"4"	"1"	"160"	"16.965"	"4.94"	"0.93"	"0.93"	"1.31"	"1.06"	"1.14"	"1.29"	"1.52"	"1.45"	"1.49"	"15.59"	"26.22"	"39.54"	"53.29"	"39.91"	"24.83"	"34.34"	"42.42"	"34.36"	""	"4"	"0"	"0"	"Green"	"39.3124045263781"
"False"	"IsMasterProtein"	"rpl5"	"XP_015817801.1"	"36.7003367003367"	"19"	"39"	"19"	"1"	"297"	"34.071"	"9.64"	"0.89"	"0.61"	"0.84"	"1.33"	"1.28"	"1.81"	"1.10"	"0.95"	"1.24"	"17.87"	"32.70"	"7.49"	"11.06"	"9.30"	"7.94"	"15.60"	"7.46"	"13.67"	""	"19"	"0"	"0"	"Green"	"39.2744768397595"
"False"	"IsMasterProtein"	"cops4"	"XP_015798579.1"	"31.2807881773399"	"10"	"16"	"10"	"1"	"406"	"46.303"	"5.85"	"1.15"	"0.86"	"0.97"	"1.24"	"0.86"	"1.29"	"1.21"	"0.94"	"1.25"	"66.83"	"16.02"	"22.24"	"33.25"	"9.14"	"16.53"	"5.48"	"33.92"	"5.91"	""	"10"	"0"	"0"	"Green"	"39.1633034728436"
"False"	"IsMasterProtein"	"rpl27a"	"XP_015819420.1"	"62.8378378378378"	"12"	"24"	"12"	"1"	"148"	"16.533"	"10.52"	"1.06"	"0.80"	"0.95"	"1.40"	"1.34"	"2.17"	"1.21"	"1.04"	"1.27"	"13.21"	"22.64"	"16.03"	"17.94"	"13.17"	"14.65"	"14.74"	"12.12"	"13.41"	""	"12"	"0"	"0"	"Green"	"38.9441298531609"
"False"	"IsMasterProtein"	"LOC107386672"	"XP_015816699.1"	"31.7725752508361"	"12"	"26"	"11"	"1"	"299"	"33.638"	"8.7"	"1.10"	"0.94"	"1.10"	"1.23"	"1.15"	"1.47"	"1.56"	"1.27"	"1.47"	"45.47"	"10.89"	"36.37"	"41.29"	"26.40"	"9.41"	"25.36"	"25.58"	"14.90"	""	"12"	"0"	"0"	"Green"	"38.8795816078704"
"False"	"IsMasterProtein"	"ptrf"	"XP_015804141.1"	"42.512077294686"	"17"	"25"	"17"	"1"	"414"	"46.538"	"5.59"	"0.93"	"0.91"	"1.24"	"1.05"	"1.07"	"1.45"	"1.53"	"1.07"	"1.07"	"19.43"	"19.52"	"19.00"	"15.44"	"14.90"	"11.72"	"18.85"	"17.04"	"14.24"	""	"17"	"0"	"0"	"Green"	"38.8584072255928"
"False"	"IsMasterProtein"	"LOC107385534"	"XP_015814961.1"	"30.6954436450839"	"12"	"16"	"12"	"1"	"417"	"46.185"	"4.96"	"1.26"	"1.06"	"1.10"	"1.08"	"0.90"	"1.22"	"1.58"	"1.09"	"1.49"	"21.44"	"11.82"	"26.21"	"37.70"	"16.18"	"22.67"	"10.43"	"20.25"	"51.05"	""	"12"	"0"	"0"	"Green"	"38.8458232478843"
"False"	"IsMasterProtein"	"LOC107375863"	"XP_015800155.1"	"30.379746835443"	"8"	"11"	"8"	"1"	"316"	"33.961"	"6.89"	"0.94"	"1.74"	"1.77"	"0.60"	"0.94"	"1.61"	"1.68"	"1.26"	"0.77"	"121.77"	"45.41"	"99.95"	"38.02"	"28.68"	"99.28"	"89.90"	"38.97"	"31.17"	""	"8"	"0"	"0"	"Green"	"38.8442936463894"
"False"	"IsMasterProtein"	"LOC107380231"	"XP_015806857.1"	"16.260162601626"	"10"	"15"	"10"	"1"	"861"	"94.717"	"8.5"	"0.91"	"1.03"	"1.13"	"1.31"	"1.02"	"1.59"	"1.39"	"1.23"	"1.52"	"27.80"	"34.24"	"25.72"	"22.67"	"37.27"	"25.43"	"38.49"	"27.68"	"26.80"	""	"10"	"0"	"0"	"Green"	"38.7924165422254"
"False"	"IsMasterProtein"	"LOC107386575"	"XP_015816536.1"	"27.5563258232236"	"15"	"22"	"15"	"1"	"577"	"67.744"	"5.91"	"0.93"	"0.92"	"1.26"	"1.12"	"0.94"	"1.49"	"1.41"	"1.09"	"1.27"	"16.13"	"22.33"	"20.88"	"24.89"	"16.76"	"15.96"	"19.24"	"32.49"	"15.59"	""	"15"	"0"	"0"	"Green"	"38.6421381572761"
"False"	"IsMasterProtein"	"tomm34"	"XP_015813915.1"	"37.4193548387097"	"16"	"20"	"16"	"1"	"310"	"34.802"	"9.26"	"1.68"	"0.97"	"1.17"	"1.12"	"0.98"	"1.52"	"1.26"	"1.13"	"1.23"	"119.58"	"18.79"	"20.68"	"18.50"	"12.15"	"19.41"	"12.61"	"21.17"	"17.46"	""	"16"	"0"	"0"	"Green"	"38.6243409508717"
"False"	"IsMasterProtein"	"LOC107377823"	"XP_015803177.1"	"21.7592592592593"	"8"	"19"	"7"	"1"	"432"	"48.261"	"5.72"	"0.91"	"0.97"	"1.12"	"1.00"	"0.79"	"1.40"	"1.46"	"1.23"	"1.24"	"13.53"	"13.02"	"12.89"	"9.75"	"18.58"	"20.75"	"22.94"	"12.79"	"26.35"	""	"8"	"0"	"0"	"Green"	"38.5111291221482"
"False"	"IsMasterProtein"	"ndufb11"	"XP_015824128.1"	"47.2222222222222"	"5"	"8"	"5"	"1"	"144"	"16.124"	"5.83"	"0.96"	"0.94"	"1.06"	"0.93"	"1.05"	"1.15"	"1.19"	"1.26"	"1.37"	"4.76"	"14.05"	"6.38"	"2.26"	"7.36"	"9.22"	"14.54"	"5.67"	"5.37"	""	"5"	"0"	"0"	"Green"	"38.3556752708526"
"False"	"IsMasterProtein"	"LOC107396320"	"XP_015831469.1"	"51.010101010101"	"9"	"18"	"8"	"1"	"198"	"22.193"	"7.03"	"1.03"	"1.03"	"1.50"	"1.08"	"0.90"	"1.33"	"1.32"	"1.34"	"1.37"	"15.25"	"25.50"	"16.13"	"15.37"	"27.90"	"16.37"	"22.66"	"14.97"	"9.05"	""	"9"	"0"	"0"	"Green"	"38.3415735162448"
"False"	"IsMasterProtein"	"LOC107392602"	"XP_015825973.1"	"24.0740740740741"	"8"	"13"	"8"	"1"	"378"	"40.545"	"7.33"	"1.00"	"0.91"	"1.52"	"1.17"	"1.29"	"1.24"	"1.09"	"1.13"	"1.61"	"17.42"	"24.20"	"48.98"	"11.61"	"52.09"	"57.21"	"18.58"	"10.09"	"14.21"	""	"8"	"0"	"0"	"Green"	"38.2719790151158"
"False"	"IsMasterProtein"	"ndufa8"	"XP_015796305.1"	"56.7251461988304"	"11"	"25"	"11"	"1"	"171"	"19.864"	"8.12"	"0.87"	"0.96"	"1.23"	"0.93"	"0.99"	"1.26"	"1.21"	"1.22"	"1.47"	"15.30"	"17.74"	"10.01"	"11.94"	"14.71"	"16.06"	"6.23"	"9.65"	"7.51"	""	"11"	"0"	"0"	"Green"	"38.264340950893"
"False"	"IsMasterProtein"	"LOC107386417"	"XP_015816277.1"	"37.1647509578544"	"9"	"12"	"9"	"1"	"261"	"29.023"	"7.03"	"1.03"	"0.85"	"1.19"	"0.95"	"0.77"	"1.51"	"1.39"	"1.13"	"1.38"	"36.58"	"15.97"	"29.10"	"14.88"	"15.81"	"11.29"	"18.94"	"11.62"	"10.07"	""	"9"	"0"	"0"	"Green"	"37.8724970424642"
"False"	"IsMasterProtein"	"LOC107393216"	"XP_015826919.1"	"63.0252100840336"	"7"	"35"	"7"	"1"	"119"	"13.227"	"7.53"	"0.94"	"0.89"	"1.22"	"0.95"	"0.67"	"1.27"	"1.44"	"1.33"	"1.39"	"13.53"	"18.74"	"7.83"	"10.26"	"12.89"	"7.66"	"15.01"	"10.56"	"10.83"	""	"7"	"0"	"0"	"Green"	"37.838401611934"
"False"	"IsMasterProtein"	"pfdn5"	"XP_015812545.1"	"75.4838709677419"	"11"	"22"	"11"	"1"	"155"	"17.304"	"6.57"	"1.02"	"0.95"	"1.17"	"1.17"	"0.90"	"1.48"	"1.50"	"1.17"	"1.27"	"19.89"	"27.98"	"17.23"	"19.29"	"22.37"	"14.71"	"16.31"	"10.74"	"8.69"	""	"11"	"0"	"0"	"Green"	"37.7921325261018"
"False"	"IsMasterProtein"	"LOC107381770"	"XP_015809122.1"	"24.6808510638298"	"11"	"18"	"11"	"1"	"470"	"51.96"	"6.54"	"1.15"	"1.10"	"1.31"	"0.95"	"0.99"	"1.34"	"1.25"	"1.26"	"1.37"	"20.45"	"17.77"	"17.33"	"17.95"	"4.94"	"16.61"	"14.76"	"20.33"	"19.05"	""	"11"	"0"	"0"	"Green"	"37.7729158703636"
"False"	"IsMasterProtein"	"ndufa13"	"XP_015812634.1"	"54.1666666666667"	"8"	"18"	"8"	"1"	"144"	"17.145"	"7.42"	"0.86"	"1.15"	"1.37"	"0.76"	"1.06"	"1.26"	"1.30"	"1.29"	"1.44"	"21.50"	"33.96"	"22.23"	"13.53"	"21.95"	"15.89"	"21.34"	"13.42"	"19.13"	""	"8"	"0"	"0"	"Green"	"37.7465041607526"
"False"	"IsMasterProtein"	"eif3b"	"XP_015819939.1"	"25.1470588235294"	"14"	"22"	"13"	"1"	"680"	"79.318"	"5.24"	"1.00"	"0.90"	"1.21"	"1.15"	"1.59"	"1.94"	"1.17"	"0.94"	"1.12"	"47.98"	"44.17"	"44.67"	"3.55"	"48.13"	"26.53"	"16.25"	"20.24"	"14.92"	""	"14"	"0"	"0"	"Green"	"37.6937230742295"
"False"	"IsMasterProtein"	"lars"	"XP_015816770.1"	"11.8887015177066"	"14"	"18"	"14"	"1"	"1186"	"135.186"	"7.69"	"1.19"	"1.05"	"1.15"	"1.63"	"1.00"	"1.95"	"1.35"	"1.00"	"1.68"	"22.43"	"45.03"	"61.39"	"41.78"	"27.76"	"22.30"	"21.00"	"14.93"	"70.86"	""	"14"	"0"	"0"	"Green"	"37.5476028473639"
"False"	"IsMasterProtein"	"LOC107396064"	"XP_015831079.1"	"44.0972222222222"	"11"	"23"	"11"	"1"	"288"	"33.784"	"5.72"	"0.94"	"0.92"	"1.07"	"1.14"	"0.87"	"1.28"	"1.20"	"0.96"	"1.21"	"21.32"	"21.58"	"19.12"	"19.29"	"8.36"	"18.49"	"22.56"	"23.95"	"24.55"	""	"11"	"0"	"0"	"Green"	"37.4047371218439"
"False"	"IsMasterProtein"	"LOC107388787"	"XP_015819975.1"	"12.9086809470124"	"21"	"33"	"20"	"1"	"1774"	"196.14"	"5.55"	"0.89"	"0.78"	"1.16"	"1.21"	"0.91"	"1.54"	"1.37"	"1.06"	"1.16"	"18.02"	"21.26"	"24.24"	"31.21"	"18.28"	"40.50"	"26.47"	"20.89"	"24.26"	""	"21"	"0"	"0"	"Green"	"37.0717879249604"
"False"	"IsMasterProtein"	"gspt1"	"XP_015819170.1"	"29.3015332197615"	"15"	"21"	"15"	"1"	"587"	"64.544"	"4.97"	"1.00"	"0.69"	"1.05"	"1.41"	"1.02"	"1.75"	"1.05"	"0.86"	"1.28"	"8.47"	"18.70"	"25.83"	"21.54"	"17.57"	"22.76"	"17.25"	"23.14"	"12.19"	""	"15"	"0"	"0"	"Green"	"37.0707399183133"
"False"	"IsMasterProtein"	"sardh"	"XP_015796135.1"	"11.353711790393"	"7"	"9"	"7"	"1"	"916"	"102.185"	"7.18"	"0.91"	"0.95"	"1.92"	"0.94"	"0.90"	"1.24"	"1.27"	"1.48"	"1.48"	"7.42"	"9.77"	"80.72"	"9.14"	"8.55"	"13.76"	"4.71"	"33.61"	"6.00"	""	"7"	"0"	"0"	"Green"	"37.0467785247987"
"False"	"IsMasterProtein"	"mtpn"	"XP_015816380.1"	"74.5762711864407"	"8"	"15"	"8"	"1"	"118"	"12.974"	"5.85"	"0.98"	"1.17"	"1.25"	"1.13"	"1.20"	"1.31"	"1.49"	"1.39"	"1.36"	"16.98"	"57.93"	"58.88"	"13.71"	"63.67"	"15.52"	"10.38"	"14.12"	"5.29"	""	"8"	"0"	"0"	"Green"	"37.0385264071935"
"False"	"IsMasterProtein"	"ybx1"	"XP_015823016.1"	"36.3036303630363"	"10"	"19"	"10"	"1"	"303"	"33.324"	"9.64"	"0.91"	"0.79"	"0.90"	"1.31"	"1.36"	"2.05"	"1.14"	"0.98"	"1.36"	"15.32"	"21.72"	"6.90"	"15.10"	"21.46"	"17.49"	"11.53"	"11.05"	"16.90"	""	"10"	"0"	"0"	"Green"	"36.8510206100384"
"False"	"IsMasterProtein"	"pgls"	"XP_015803945.1"	"24.5059288537549"	"5"	"9"	"5"	"1"	"253"	"27.217"	"5.67"	"1.23"	"1.95"	"1.90"	"1.17"	"1.06"	"1.47"	"1.69"	"1.51"	"1.47"	"62.48"	"62.71"	"56.22"	"69.47"	"30.76"	"57.35"	"50.92"	"55.79"	"60.69"	""	"5"	"0"	"0"	"Green"	"36.7186963693847"
"False"	"IsMasterProtein"	"LOC107390263"	"XP_015822363.1"	"18.4824902723735"	"10"	"26"	"10"	"1"	"514"	"58.001"	"5.78"	"0.95"	"1.00"	"1.16"	"1.02"	"0.87"	"1.38"	"1.39"	"1.20"	"1.26"	"12.54"	"10.41"	"12.56"	"15.82"	"9.67"	"7.19"	"11.32"	"9.54"	"6.16"	""	"10"	"0"	"0"	"Green"	"36.6868796341227"
"False"	"IsMasterProtein"	"LOC107375337"	"XP_015799287.1"	"37.007874015748"	"5"	"8"	"5"	"1"	"254"	"28.923"	"6.65"	"1.18"	"0.98"	"1.62"	"2.05"	"1.04"	"1.77"	"1.55"	"1.16"	"2.07"	"25.47"	"4.81"	"67.95"	"80.76"	"17.43"	"55.93"	"12.78"	"7.01"	"47.17"	""	"5"	"0"	"0"	"Green"	"36.6117926534818"
"False"	"IsMasterProtein"	"cth"	"XP_015826091.1"	"26.161369193154"	"11"	"19"	"11"	"1"	"409"	"45.062"	"6.92"	"1.18"	"1.03"	"1.16"	"1.58"	"1.18"	"1.81"	"1.34"	"1.09"	"1.59"	"29.46"	"29.27"	"36.90"	"54.65"	"22.57"	"38.52"	"25.85"	"17.72"	"47.95"	""	"11"	"0"	"0"	"Green"	"36.5699549953094"
"False"	"IsMasterProtein"	"ndufs6"	"XP_015797262.1"	"48.8372093023256"	"6"	"10"	"6"	"1"	"129"	"14.142"	"8.97"	"0.93"	"1.01"	"1.46"	"0.86"	"1.09"	"1.09"	"1.38"	"1.25"	"1.49"	"24.70"	"8.68"	"23.09"	"32.60"	"20.77"	"22.65"	"17.39"	"19.14"	"10.62"	""	"6"	"0"	"0"	"Green"	"36.5605900456246"
"False"	"IsMasterProtein"	"psmd8"	"XP_015806748.1"	"30.9433962264151"	"11"	"17"	"11"	"1"	"265"	"30.648"	"6.25"	"1.01"	"1.01"	"1.37"	"1.64"	"1.29"	"1.64"	"1.26"	"1.34"	"1.51"	"66.62"	"52.73"	"56.97"	"54.67"	"54.53"	"31.26"	"18.58"	"34.38"	"26.80"	""	"11"	"0"	"0"	"Green"	"36.5364304298562"
"False"	"IsMasterProtein"	"LOC107375928"	"XP_015800248.1"	"11.7810760667904"	"12"	"14"	"11"	"1"	"1078"	"118.627"	"6.64"	"0.90"	"0.89"	"1.13"	"1.17"	"1.18"	"1.28"	"0.95"	"0.94"	"1.19"	"23.50"	"22.00"	"15.11"	"17.28"	"20.35"	"15.77"	"25.21"	"25.68"	"14.50"	""	"12"	"0"	"0"	"Green"	"36.5359102091524"
