"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"cct3"	"XP_015828922.1"	"49.4444444444444"	"27"	"39"	"27"	"1"	"540"	"59.946"	"6.58"	"0.39"	"0.85"	"0.94"	"1.05"	"1.09"	"1.24"	"0.99"	"0.94"	"1.05"	"60.16"	"1.66"	"1.96"	"0.58"	"6.50"	"3.01"	"11.73"	"2.62"	"6.19"	""	"27"	"0"	"0"	"Green"	"114.144945665827"
"False"	"IsMasterProtein"	"LOC107380988"	"XP_015807911.1"	"66.5615141955836"	"24"	"40"	"24"	"1"	"317"	"35.105"	"8.66"	"0.31"	"0.80"	"0.95"	"1.01"	"1.20"	"1.45"	"1.04"	"0.80"	"0.93"	"16.04"	"1.78"	"7.05"	"12.78"	"14.35"	"13.24"	"6.02"	"5.32"	"12.73"	""	"24"	"0"	"0"	"Green"	"114.042701734547"
"False"	"IsMasterProtein"	"LOC107372514"	"XP_015796226.1"	"71.8367346938775"	"10"	"26"	"10"	"1"	"245"	"26.283"	"7.74"	"0.11"	"1.09"	"1.59"	"1.30"	"0.47"	"0.96"	"0.58"	"1.22"	"0.79"	"57.51"	"12.72"	"18.40"	"30.24"	"16.73"	"9.17"	"25.97"	"7.28"	"8.92"	""	"10"	"0"	"0"	"Green"	"114.02823729603"
"False"	"IsMasterProtein"	"rps3a"	"XP_015809610.1"	"70.6766917293233"	"27"	"52"	"26"	"1"	"266"	"30.067"	"9.73"	"0.60"	"0.94"	"1.11"	"0.94"	"0.90"	"1.10"	"1.18"	"0.90"	"1.00"	"39.02"	"5.63"	"5.22"	"4.53"	"7.43"	"6.45"	"7.42"	"3.31"	"9.02"	""	"27"	"0"	"0"	"Green"	"113.857851557041"
"False"	"IsMasterProtein"	"psmd2"	"XP_015807622.1"	"33.0022075055188"	"24"	"25"	"24"	"1"	"906"	"100.614"	"5.31"	"0.44"	"0.81"	"0.98"	"0.80"	"0.88"	"1.01"	"1.03"	"0.88"	"0.92"	"35.66"	"18.30"	"7.34"	"13.36"	"20.46"	"13.01"	"4.26"	"15.12"	"7.37"	""	"24"	"0"	"0"	"Green"	"113.707992356784"
"False"	"IsMasterProtein"	"LOC107390851"	"XP_015823304.1"	"48.6187845303867"	"22"	"32"	"22"	"1"	"543"	"62.469"	"7.81"	"0.41"	"0.84"	"1.19"	"1.20"	"1.23"	"1.29"	"0.96"	"1.01"	"1.01"	"78.91"	"5.13"	"6.21"	"10.32"	"13.31"	"6.03"	"6.08"	"1.77"	"2.85"	""	"22"	"0"	"0"	"Green"	"113.555501194081"
"False"	"IsMasterProtein"	"LOC107394621"	"XP_015829110.1"	"42.9718875502008"	"19"	"26"	"19"	"1"	"498"	"56.818"	"8.47"	"0.58"	"0.74"	"1.10"	"1.64"	"1.07"	"1.79"	"0.54"	"0.84"	"0.38"	"46.32"	"11.79"	"8.09"	"12.94"	"9.31"	"10.20"	"17.28"	"5.63"	"11.26"	""	"19"	"0"	"0"	"Green"	"113.400571556816"
"False"	"IsMasterProtein"	"psmd1"	"XP_015826168.1"	"35.1716961498439"	"28"	"33"	"28"	"1"	"961"	"106.55"	"5.24"	"0.22"	"0.84"	"0.99"	"0.92"	"1.10"	"1.09"	"1.10"	"1.03"	"0.97"	"65.23"	"16.55"	"14.55"	"17.35"	"12.35"	"7.48"	"15.87"	"5.27"	"12.31"	""	"28"	"0"	"0"	"Green"	"112.309755431575"
"False"	"IsMasterProtein"	"fga"	"XP_015801603.1"	"53.294289897511"	"33"	"42"	"33"	"1"	"683"	"75.022"	"6.38"	"0.75"	"0.78"	"1.03"	"1.15"	"1.08"	"1.15"	"0.96"	"0.90"	"0.75"	"6.43"	"8.51"	"1.95"	"9.94"	"6.52"	"12.62"	"2.02"	"5.47"	"3.12"	""	"33"	"0"	"0"	"Green"	"111.712786616872"
"False"	"IsMasterProtein"	"ace"	"XP_015818980.1"	"30.411171450737"	"36"	"41"	"36"	"1"	"1289"	"148.828"	"5.9"	"0.44"	"0.71"	"1.04"	"0.73"	"0.69"	"1.00"	"1.31"	"0.98"	"1.48"	"39.81"	"16.27"	"11.80"	"8.89"	"11.32"	"17.90"	"17.76"	"16.62"	"22.67"	""	"36"	"0"	"0"	"Green"	"111.698542537316"
"False"	"IsMasterProtein"	"LOC107383304"	"XP_015811333.1"	"47.4654377880184"	"18"	"25"	"18"	"1"	"434"	"47.93"	"8.29"	"0.37"	"0.82"	"0.91"	"0.89"	"1.08"	"1.12"	"0.98"	"0.87"	"0.91"	"84.90"	"11.09"	"14.85"	"8.35"	"13.00"	"8.20"	"6.38"	"3.97"	"6.25"	""	"18"	"0"	"0"	"Green"	"111.281383758878"
"False"	"IsMasterProtein"	"allc"	"XP_015803363.1"	"58.1863979848867"	"17"	"29"	"17"	"1"	"397"	"44.161"	"7.68"	"0.18"	"0.93"	"0.95"	"1.06"	"1.38"	"1.60"	"1.00"	"0.89"	"1.08"	"29.69"	"2.03"	"10.60"	"6.95"	"8.88"	"5.77"	"18.89"	"9.79"	"6.93"	""	"17"	"0"	"0"	"Green"	"111.202948912961"
"False"	"IsMasterProtein"	"etfa"	"XP_015819960.1"	"67.5675675675676"	"19"	"36"	"19"	"1"	"333"	"35.103"	"7.36"	"0.26"	"1.01"	"1.19"	"1.02"	"1.15"	"1.20"	"1.01"	"0.91"	"0.87"	"8.42"	"8.11"	"9.60"	"4.32"	"5.62"	"3.03"	"6.63"	"11.18"	"9.68"	""	"19"	"0"	"0"	"Green"	"111.044114993426"
"False"	"IsMasterProtein"	"adk"	"XP_015799682.1"	"61.6621983914209"	"22"	"28"	"21"	"1"	"373"	"41.553"	"6.73"	"0.61"	"1.17"	"1.21"	"0.93"	"1.20"	"1.25"	"0.99"	"0.85"	"0.84"	"17.33"	"10.65"	"8.97"	"13.38"	"9.82"	"8.75"	"11.86"	"2.90"	"9.92"	""	"22"	"0"	"0"	"Green"	"110.321001646836"
"False"	"IsMasterProtein"	"acmsd"	"XP_015822221.1"	"68.75"	"17"	"27"	"16"	"1"	"336"	"37.829"	"6.68"	"0.38"	"0.81"	"1.03"	"0.88"	"0.99"	"1.21"	"0.92"	"0.83"	"1.08"	"37.27"	"1.46"	"4.28"	"5.86"	"7.14"	"1.26"	"3.83"	"6.37"	"4.78"	""	"17"	"0"	"0"	"Green"	"110.319575386106"
"False"	"IsMasterProtein"	"LOC107379699"	"XP_015806060.1"	"44.5672191528545"	"23"	"28"	"22"	"1"	"543"	"59.248"	"6.68"	"0.60"	"0.53"	"0.78"	"2.20"	"1.31"	"1.39"	"0.57"	"0.67"	"1.01"	"60.34"	"5.66"	"13.82"	"3.28"	"2.87"	"8.79"	"12.56"	"3.57"	"12.22"	""	"23"	"0"	"0"	"Green"	"110.290784587955"
"False"	"IsMasterProtein"	"copa"	"XP_015811602.1"	"27.5777414075286"	"30"	"35"	"30"	"1"	"1222"	"137.806"	"7.72"	"0.49"	"0.80"	"0.89"	"0.87"	"0.94"	"1.05"	"1.14"	"1.02"	"0.83"	"62.06"	"13.01"	"9.95"	"10.96"	"6.09"	"6.13"	"15.67"	"8.87"	"8.27"	""	"30"	"0"	"0"	"Green"	"110.036716243387"
"False"	"IsMasterProtein"	"steap4"	"XP_015805994.1"	"47.0338983050847"	"23"	"39"	"23"	"1"	"472"	"53.389"	"9.07"	"0.29"	"0.79"	"0.81"	"0.49"	"0.52"	"0.87"	"1.82"	"1.53"	"0.91"	"70.32"	"3.53"	"13.20"	"4.83"	"3.42"	"6.68"	"5.82"	"5.35"	"6.85"	""	"23"	"0"	"0"	"Green"	"109.451324191075"
"False"	"IsMasterProtein"	"LOC107374531"	"XP_015798171.1"	"55.9546313799622"	"24"	"41"	"23"	"1"	"529"	"60.303"	"8.47"	"0.41"	"0.89"	"1.14"	"0.95"	"1.06"	"1.41"	"0.99"	"0.92"	"0.99"	"49.68"	"7.57"	"9.27"	"2.71"	"9.64"	"4.90"	"1.32"	"5.30"	"1.32"	""	"24"	"0"	"0"	"Green"	"109.379467467335"
"False"	"IsMasterProtein"	"crat"	"XP_015798875.1"	"32.2834645669291"	"20"	"29"	"20"	"1"	"635"	"70.938"	"7.97"	"0.61"	"0.99"	"1.05"	"0.81"	"1.37"	"1.21"	"0.96"	"1.00"	"0.96"	"59.16"	"5.77"	"2.85"	"5.42"	"7.64"	"8.58"	"8.74"	"3.09"	"9.51"	""	"20"	"0"	"0"	"Green"	"109.22462275447"
"False"	"IsMasterProtein"	"LOC107386932"	"XP_015817108.1"	"39.0566037735849"	"18"	"41"	"17"	"1"	"530"	"59.998"	"7.91"	"0.50"	"0.80"	"1.14"	"1.05"	"1.05"	"1.43"	"0.88"	"0.79"	"0.80"	"72.61"	"5.68"	"5.93"	"4.15"	"11.05"	"7.96"	"9.21"	"8.01"	"12.11"	""	"18"	"0"	"0"	"Green"	"108.898969692641"
"False"	"IsMasterProtein"	"gcdh"	"XP_015800615.1"	"64.6258503401361"	"25"	"34"	"24"	"1"	"441"	"48.787"	"8.53"	"0.63"	"1.04"	"1.21"	"0.79"	"0.99"	"1.09"	"1.08"	"0.90"	"0.78"	"38.38"	"21.94"	"15.54"	"23.26"	"12.51"	"14.91"	"7.87"	"10.49"	"5.42"	""	"25"	"0"	"0"	"Green"	"108.318860750569"
"False"	"IsMasterProtein"	"LOC107397168"	"XP_015832571.1"	"54.356846473029"	"14"	"26"	"14"	"1"	"241"	"27.732"	"5.96"	"0.33"	"0.85"	"1.02"	"1.00"	"1.04"	"1.25"	"1.03"	"0.95"	"1.13"	"67.29"	"10.27"	"8.52"	"1.90"	"0.08"	"1.61"	"4.30"	"11.87"	"0.89"	""	"14"	"0"	"0"	"Green"	"108.089451437739"
"False"	"IsMasterProtein"	"hnrnpul1"	"XP_015806258.1"	"28.5714285714286"	"22"	"25"	"22"	"1"	"833"	"94.634"	"5.14"	"0.35"	"0.92"	"1.05"	"0.79"	"0.92"	"1.00"	"1.23"	"0.97"	"0.95"	"58.94"	"19.36"	"2.22"	"23.16"	"6.44"	"9.82"	"7.34"	"11.10"	"11.02"	""	"22"	"0"	"0"	"Green"	"107.453183646518"
"False"	"IsMasterProtein"	"LOC107389662"	"XP_015821401.1"	"46.6165413533835"	"21"	"26"	"21"	"1"	"532"	"60.2"	"8.62"	"0.38"	"0.89"	"1.01"	"0.69"	"0.95"	"1.18"	"0.98"	"0.90"	"0.93"	"43.68"	"16.75"	"20.74"	"7.77"	"10.31"	"9.78"	"6.31"	"15.07"	"14.40"	""	"21"	"0"	"0"	"Green"	"107.312293327056"
"False"	"IsMasterProtein"	"hexb"	"XP_015798748.1"	"43.5897435897436"	"19"	"24"	"19"	"1"	"546"	"61.67"	"5.71"	"0.34"	"1.05"	"1.02"	"0.79"	"0.98"	"1.01"	"1.20"	"1.05"	"1.17"	"36.80"	"10.06"	"12.91"	"7.16"	"10.84"	"6.56"	"9.80"	"7.03"	"5.09"	""	"19"	"0"	"0"	"Green"	"106.680420903404"
"False"	"IsMasterProtein"	"LOC107386903"	"XP_015817053.1"	"49.4887525562372"	"25"	"35"	"24"	"1"	"489"	"54.523"	"8.47"	"0.54"	"0.82"	"0.97"	"0.96"	"1.04"	"1.36"	"0.91"	"0.78"	"0.96"	"64.69"	"4.86"	"1.87"	"9.57"	"5.71"	"6.89"	"8.56"	"11.24"	"7.24"	""	"25"	"0"	"0"	"Green"	"106.662675980603"
"False"	"IsMasterProtein"	"LOC107386086"	"XP_015815753.1"	"71.900826446281"	"21"	"45"	"21"	"1"	"242"	"27.689"	"7.44"	"0.62"	"0.94"	"1.05"	"1.12"	"1.24"	"1.26"	"1.02"	"0.85"	"1.00"	"35.41"	"4.11"	"10.52"	"9.74"	"6.34"	"7.03"	"3.60"	"8.61"	"5.76"	""	"21"	"0"	"0"	"Green"	"106.656158623192"
"False"	"IsMasterProtein"	"LOC107380329"	"XP_015807007.1"	"38.3701188455008"	"18"	"25"	"18"	"1"	"589"	"65.425"	"4.97"	"0.43"	"0.92"	"1.05"	"1.03"	"0.90"	"1.15"	"1.08"	"0.93"	"0.93"	"14.95"	"4.27"	"3.20"	"3.93"	"11.76"	"7.65"	"6.16"	"7.89"	"8.73"	""	"18"	"0"	"0"	"Green"	"106.605702344169"
"False"	"IsMasterProtein"	"LOC107395810"	"XP_015830760.1"	"55.5276381909548"	"20"	"29"	"20"	"1"	"398"	"45.514"	"7.28"	"0.56"	"0.81"	"0.99"	"1.23"	"1.23"	"1.34"	"0.80"	"0.96"	"0.94"	"20.07"	"6.34"	"22.46"	"12.82"	"10.65"	"13.38"	"13.20"	"22.06"	"16.05"	""	"20"	"0"	"0"	"Green"	"106.583089636475"
"False"	"IsMasterProtein"	"acadl"	"XP_015802188.1"	"49.4331065759637"	"20"	"32"	"19"	"1"	"441"	"49.308"	"7.68"	"0.37"	"0.99"	"1.14"	"0.95"	"1.27"	"1.18"	"1.08"	"0.90"	"0.81"	"35.47"	"4.73"	"13.25"	"10.28"	"1.90"	"1.04"	"5.97"	"4.43"	"4.60"	""	"20"	"0"	"0"	"Green"	"106.559162820356"
"False"	"IsMasterProtein"	"LOC107384765"	"XP_015813695.1"	"36.2232779097387"	"34"	"44"	"33"	"1"	"842"	"96.794"	"7.06"	"0.38"	"0.90"	"1.06"	"0.94"	"0.92"	"1.07"	"1.07"	"0.96"	"1.04"	"22.12"	"5.15"	"6.47"	"3.89"	"7.10"	"7.79"	"5.24"	"11.51"	"4.31"	""	"34"	"0"	"0"	"Green"	"106.548639090338"
"False"	"IsMasterProtein"	"tufm"	"XP_015801376.1"	"44.6188340807175"	"18"	"25"	"18"	"1"	"446"	"49.104"	"6.58"	"0.28"	"0.95"	"0.92"	"0.89"	"1.16"	"1.09"	"1.10"	"1.01"	"1.03"	"31.59"	"5.81"	"12.43"	"5.38"	"15.68"	"7.53"	"10.91"	"16.55"	"12.89"	""	"18"	"0"	"0"	"Green"	"105.980554241561"
"False"	"IsMasterProtein"	"LOC107373763"	"XP_015797403.1"	"51.063829787234"	"15"	"18"	"15"	"1"	"329"	"34.637"	"7.91"	"0.42"	"0.91"	"1.06"	"0.94"	"1.04"	"1.08"	"1.28"	"0.91"	"0.95"	"60.72"	"16.12"	"10.71"	"0.61"	"8.05"	"9.60"	"7.31"	"10.28"	"8.84"	""	"15"	"0"	"0"	"Green"	"105.867780688227"
"False"	"IsMasterProtein"	"LOC107382969"	"XP_015810831.1"	"44.8275862068966"	"16"	"23"	"16"	"1"	"493"	"55.041"	"6.46"	"0.26"	"0.91"	"1.05"	"1.00"	"0.90"	"1.20"	"1.09"	"0.82"	"0.92"	"53.95"	"16.64"	"9.51"	"16.12"	"5.68"	"5.53"	"3.64"	"14.50"	"10.61"	""	"16"	"0"	"0"	"Green"	"104.865851667867"
"False"	"IsMasterProtein"	"rpsa"	"XP_015800696.1"	"56.2300319488818"	"17"	"22"	"17"	"1"	"313"	"34.477"	"5.01"	"0.32"	"0.93"	"1.01"	"0.98"	"0.93"	"0.99"	"1.15"	"0.93"	"0.97"	"95.59"	"3.21"	"8.72"	"9.74"	"6.33"	"15.50"	"8.28"	"6.18"	"11.48"	""	"17"	"0"	"0"	"Green"	"104.277949240714"
"False"	"IsMasterProtein"	"prep"	"XP_015802882.1"	"33.0163043478261"	"22"	"27"	"22"	"1"	"736"	"83.418"	"6.28"	"0.30"	"0.92"	"0.95"	"0.83"	"0.99"	"1.13"	"1.05"	"1.02"	"1.01"	"37.01"	"14.12"	"17.42"	"19.10"	"12.20"	"17.25"	"4.11"	"9.41"	"10.30"	""	"22"	"0"	"0"	"Green"	"104.2705378526"
"False"	"IsMasterProtein"	"LOC107394376"	"XP_015828786.1"	"50.3916449086162"	"16"	"33"	"16"	"1"	"383"	"42.43"	"6.68"	"0.34"	"0.74"	"1.01"	"1.54"	"1.66"	"1.48"	"0.83"	"0.80"	"0.98"	"46.24"	"13.91"	"14.71"	"11.82"	"19.25"	"22.40"	"10.76"	"17.77"	"20.85"	""	"16"	"0"	"0"	"Green"	"104.262610616456"
"False"	"IsMasterProtein"	"canx"	"XP_015807734.1"	"38.3606557377049"	"27"	"45"	"27"	"1"	"610"	"68.429"	"4.5"	"0.61"	"0.84"	"1.06"	"1.19"	"0.95"	"1.28"	"1.19"	"0.76"	"0.77"	"14.23"	"9.43"	"3.67"	"13.93"	"9.06"	"11.14"	"12.15"	"5.41"	"6.74"	""	"27"	"0"	"0"	"Green"	"104.035524077003"
"False"	"IsMasterProtein"	"LOC107390123"	"XP_015822158.1"	"30.8974358974359"	"20"	"24"	"20"	"1"	"780"	"84.64"	"7.65"	"0.69"	"1.26"	"1.23"	"1.16"	"1.00"	"2.15"	"1.35"	"0.96"	"1.06"	"39.56"	"30.42"	"25.53"	"38.43"	"16.15"	"71.75"	"33.93"	"7.99"	"9.77"	""	"20"	"0"	"0"	"Green"	"103.958188031175"
"False"	"IsMasterProtein"	"LOC107373087"	"XP_015796753.1"	"38.2845188284519"	"18"	"27"	"18"	"1"	"478"	"54.481"	"8.81"	"0.17"	"0.97"	"1.00"	"0.98"	"1.08"	"1.24"	"1.12"	"1.06"	"1.14"	"16.49"	"21.01"	"1.71"	"2.06"	"24.43"	"9.01"	"19.27"	"18.63"	"7.39"	""	"18"	"0"	"0"	"Green"	"103.784326670645"
"False"	"IsMasterProtein"	"pdia5"	"XP_015821391.1"	"40.4040404040404"	"22"	"29"	"22"	"1"	"792"	"90.531"	"8.9"	"0.44"	"0.82"	"1.01"	"0.77"	"0.88"	"1.12"	"1.09"	"0.90"	"0.92"	"35.30"	"9.62"	"3.24"	"7.41"	"18.11"	"2.23"	"3.55"	"18.71"	"10.73"	""	"22"	"0"	"0"	"Green"	"102.928034582638"
"False"	"IsMasterProtein"	"chdh"	"XP_015822878.1"	"47.1074380165289"	"22"	"31"	"22"	"1"	"605"	"67.365"	"8.75"	"0.26"	"0.90"	"1.02"	"0.80"	"1.12"	"1.21"	"1.08"	"0.92"	"0.97"	"45.11"	"13.38"	"3.36"	"14.91"	"9.67"	"8.84"	"4.86"	"3.52"	"6.67"	""	"22"	"0"	"0"	"Green"	"102.637252994228"
"False"	"IsMasterProtein"	"LOC107392713"	"XP_015826139.1"	"61.2040133779264"	"17"	"37"	"17"	"1"	"299"	"34.485"	"8.18"	"0.42"	"0.70"	"0.81"	"1.31"	"1.09"	"1.34"	"0.88"	"0.68"	"1.01"	"23.29"	"9.49"	"6.68"	"4.61"	"6.54"	"2.74"	"4.91"	"4.26"	"8.88"	""	"17"	"0"	"0"	"Green"	"102.520660140946"
"False"	"IsMasterProtein"	"ganab"	"XP_015802439.1"	"32.2478991596639"	"28"	"35"	"28"	"1"	"952"	"108.808"	"6"	"0.45"	"0.89"	"1.11"	"1.05"	"1.01"	"1.39"	"1.29"	"0.93"	"0.97"	"24.41"	"21.61"	"11.10"	"13.50"	"6.76"	"17.35"	"10.15"	"9.93"	"11.91"	""	"28"	"0"	"0"	"Green"	"102.449056243383"
"False"	"IsMasterProtein"	"suclg2"	"XP_015814781.1"	"56.3805104408353"	"28"	"42"	"28"	"1"	"431"	"46.809"	"7.33"	"0.50"	"0.89"	"1.01"	"0.91"	"1.12"	"1.25"	"0.90"	"0.85"	"0.73"	"27.20"	"3.76"	"5.36"	"8.84"	"2.19"	"3.89"	"4.53"	"2.19"	"5.02"	""	"28"	"0"	"0"	"Green"	"102.424013363781"
"False"	"IsMasterProtein"	"LOC107388537"	"XP_015819592.1"	"41.4414414414414"	"15"	"20"	"15"	"1"	"333"	"38.166"	"7.24"	"0.35"	"0.75"	"0.88"	"1.07"	"1.24"	"1.52"	"0.88"	"0.83"	"0.83"	"108.57"	"8.30"	"16.68"	"2.35"	"12.31"	"6.62"	"5.40"	"7.47"	"16.82"	""	"15"	"0"	"0"	"Green"	"101.564938708134"
"False"	"IsMasterProtein"	"thop1"	"XP_015830858.1"	"34.1142020497804"	"22"	"25"	"22"	"1"	"683"	"77.742"	"6"	"0.62"	"0.89"	"1.09"	"1.04"	"1.19"	"1.37"	"0.99"	"0.94"	"0.91"	"34.25"	"21.92"	"12.50"	"18.58"	"16.87"	"11.89"	"12.93"	"7.03"	"9.48"	""	"22"	"0"	"0"	"Green"	"101.477743236157"
"False"	"IsMasterProtein"	"rps3"	"XP_015806279.1"	"80.9716599190283"	"21"	"37"	"20"	"1"	"247"	"27.058"	"9.58"	"0.43"	"0.82"	"1.04"	"0.83"	"0.94"	"1.19"	"1.10"	"1.01"	"1.04"	"27.91"	"6.67"	"6.52"	"11.20"	"6.67"	"17.48"	"9.64"	"8.45"	"4.99"	""	"21"	"0"	"0"	"Green"	"101.194979679278"
"False"	"IsMasterProtein"	"LOC107395871"	"XP_015830831.1"	"70.8520179372197"	"19"	"56"	"19"	"1"	"223"	"25.667"	"7.47"	"0.34"	"0.77"	"1.02"	"1.29"	"0.95"	"1.17"	"0.96"	"0.77"	"1.03"	"31.42"	"26.16"	"6.10"	"8.11"	"10.09"	"11.15"	"12.74"	"24.00"	"7.13"	""	"19"	"0"	"0"	"Green"	"100.539061420925"
"False"	"IsMasterProtein"	"LOC107379993"	"XP_015806453.1"	"76.078431372549"	"13"	"14"	"13"	"1"	"255"	"27.775"	"7.74"	"0.11"	"0.69"	"0.87"	"0.88"	"1.05"	"1.27"	"0.97"	"0.91"	"1.08"	"16.40"	"7.68"	"18.67"	"45.64"	"12.87"	"4.16"	"22.54"	"11.88"	"16.28"	""	"13"	"0"	"0"	"Green"	"100.457519210186"
"False"	"IsMasterProtein"	"etfdh"	"XP_015806424.1"	"49.1961414790997"	"24"	"31"	"24"	"1"	"622"	"69.086"	"7.15"	"0.40"	"0.85"	"0.88"	"0.75"	"1.18"	"1.17"	"0.98"	"0.95"	"0.93"	"51.58"	"16.18"	"3.74"	"3.31"	"7.82"	"7.13"	"6.86"	"7.81"	"11.54"	""	"24"	"0"	"0"	"Green"	"99.9831448154419"
"False"	"IsMasterProtein"	"ckb"	"XP_015824490.1"	"52.1963824289406"	"21"	"31"	"21"	"1"	"387"	"43.283"	"6.76"	"0.67"	"0.68"	"0.97"	"1.17"	"1.39"	"1.13"	"1.07"	"0.66"	"0.96"	"27.12"	"18.68"	"11.86"	"16.20"	"15.44"	"4.99"	"9.91"	"14.57"	"11.06"	""	"21"	"0"	"0"	"Green"	"99.9742425551808"
"False"	"IsMasterProtein"	"LOC107388477"	"XP_015819509.1"	"35.9289617486339"	"21"	"27"	"21"	"1"	"732"	"78.228"	"7.15"	"0.39"	"0.95"	"0.98"	"0.72"	"1.27"	"0.95"	"0.76"	"0.77"	"0.94"	"41.90"	"14.14"	"15.84"	"35.03"	"8.16"	"21.40"	"6.95"	"29.34"	"15.16"	""	"21"	"0"	"0"	"Green"	"99.6332982542554"
"False"	"IsMasterProtein"	"flot2"	"XP_015817300.1"	"52.4249422632794"	"23"	"31"	"23"	"1"	"433"	"47.528"	"5.15"	"0.50"	"0.94"	"1.10"	"0.80"	"0.90"	"0.88"	"1.13"	"0.97"	"0.93"	"35.75"	"8.04"	"10.06"	"10.60"	"0.68"	"2.45"	"2.99"	"2.29"	"3.53"	""	"23"	"0"	"0"	"Green"	"99.4029253154407"
"False"	"IsMasterProtein"	"acaa1"	"XP_015828567.1"	"45.916114790287"	"15"	"21"	"15"	"1"	"453"	"47.326"	"8.24"	"0.26"	"0.98"	"1.12"	"1.02"	"1.29"	"1.26"	"0.86"	"0.80"	"0.96"	"24.31"	"11.11"	"12.82"	"20.19"	"15.99"	"16.37"	"22.15"	"24.74"	"15.05"	""	"15"	"0"	"0"	"Green"	"99.3527984369258"
"False"	"IsMasterProtein"	"eef1b2"	"XP_015813354.1"	"79.0322580645161"	"19"	"34"	"19"	"1"	"248"	"27.179"	"4.89"	"0.42"	"0.96"	"1.05"	"1.33"	"1.10"	"1.32"	"1.16"	"0.90"	"0.98"	"33.90"	"14.44"	"9.93"	"10.31"	"12.01"	"4.64"	"5.83"	"8.62"	"3.20"	""	"19"	"0"	"0"	"Green"	"99.0937196141822"
"False"	"IsMasterProtein"	"psap"	"XP_015799996.1"	"32.0683111954459"	"14"	"33"	"14"	"1"	"527"	"58.364"	"4.79"	"0.31"	"0.93"	"1.07"	"0.98"	"0.85"	"0.93"	"1.57"	"1.14"	"0.92"	"35.38"	"7.41"	"6.80"	"4.02"	"1.75"	"7.32"	"5.09"	"6.03"	"13.02"	""	"14"	"0"	"0"	"Green"	"99.0885575958203"
"False"	"IsMasterProtein"	"LOC107385281"	"XP_015814551.1"	"52.6610644257703"	"17"	"28"	"17"	"1"	"357"	"40.263"	"7.36"	"0.19"	"1.10"	"0.94"	"0.88"	"0.98"	"1.17"	"1.08"	"0.97"	"0.99"	"19.03"	"8.20"	"5.72"	"7.83"	"1.72"	"1.33"	"8.04"	"7.97"	"13.82"	""	"17"	"0"	"0"	"Green"	"98.9162385681559"
"False"	"IsMasterProtein"	"LOC107386157"	"XP_015815857.1"	"95.7317073170732"	"18"	"58"	"18"	"1"	"164"	"17.619"	"8.69"	"0.63"	"0.91"	"1.06"	"1.00"	"0.91"	"1.09"	"1.07"	"0.93"	"1.12"	"8.27"	"1.80"	"5.28"	"5.97"	"17.44"	"6.75"	"9.85"	"5.07"	"5.79"	""	"18"	"0"	"0"	"Green"	"98.7825678672395"
"False"	"IsMasterProtein"	"cct2"	"XP_015818139.1"	"48.411214953271"	"21"	"29"	"21"	"1"	"535"	"57.736"	"6.7"	"0.27"	"0.84"	"0.95"	"1.12"	"1.11"	"1.16"	"1.06"	"0.91"	"1.17"	"23.48"	"6.91"	"5.22"	"7.57"	"12.20"	"13.70"	"5.35"	"7.09"	"13.23"	""	"21"	"0"	"0"	"Green"	"98.1945717402458"
"False"	"IsMasterProtein"	"LOC107379340"	"XP_015805542.1"	"76.1904761904762"	"15"	"99"	"15"	"1"	"126"	"14.089"	"8.25"	"0.61"	"0.79"	"1.05"	"1.56"	"1.08"	"1.31"	"0.81"	"0.62"	"0.92"	"14.48"	"2.23"	"0.94"	"12.92"	"1.89"	"1.73"	"1.18"	"4.32"	"1.41"	""	"15"	"0"	"0"	"Green"	"97.5696273068618"
"False"	"IsMasterProtein"	"cs"	"XP_015822546.1"	"31.9829424307036"	"13"	"20"	"13"	"1"	"469"	"52.161"	"8.18"	"0.57"	"0.89"	"0.99"	"0.90"	"0.98"	"1.05"	"1.08"	"0.98"	"0.98"	"30.73"	"7.27"	"4.97"	"17.57"	"2.84"	"8.61"	"6.17"	"11.34"	"9.85"	""	"13"	"0"	"0"	"Green"	"97.3454209266746"
