"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"LOC107384443"	"XP_015813210.1"	"30.1369863013699"	"13"	"18"	"13"	"1"	"511"	"57.767"	"7.37"	"0.23"	"0.88"	"0.82"	"1.20"	"1.15"	"0.94"	"1.08"	"0.90"	"0.96"	"43.76"	"16.46"	"10.27"	"25.12"	"32.79"	"7.42"	"5.55"	"24.41"	"3.89"	""	"13"	"0"	"0"	"Green"	"53.8388376030456"
"False"	"IsMasterProtein"	"K22E_HUMAN"	"(Common contaminant protein)"	"34.1085271317829"	"19"	"21"	"19"	"1"	"645"	"65.825"	"8"	"1.00"	"1.16"	"2.09"	"0.91"	"0.98"	"2.80"	"2.72"	"0.83"	"1.59"	"0.00"	"23.52"	"38.33"	"43.38"	"5.57"	"31.81"	"26.66"	"35.15"	"48.43"	""	"19"	"0"	"0"	"Green"	"53.7752769052255"
"False"	"IsMasterProtein"	"acadsb"	"XP_015818476.1"	"34.9537037037037"	"14"	"16"	"14"	"1"	"432"	"48.036"	"7.09"	"0.38"	"1.04"	"1.00"	"1.32"	"1.00"	"0.98"	"0.86"	"1.18"	"0.88"	"51.03"	"20.50"	"32.48"	"25.16"	"44.01"	"32.54"	"8.04"	"22.45"	"19.70"	""	"14"	"0"	"0"	"Green"	"53.7161910180118"
"False"	"IsMasterProtein"	"LOC107372832"	"XP_015796525.1"	"58.1081081081081"	"8"	"8"	"8"	"1"	"148"	"16.316"	"4.4"	"0.59"	"1.29"	"1.18"	"1.47"	"1.35"	"1.26"	"0.67"	"1.33"	"1.66"	"58.72"	"21.69"	"18.41"	"27.30"	"9.84"	"32.46"	"40.16"	"9.88"	"49.27"	""	"8"	"0"	"0"	"Green"	"53.6669407580564"
"False"	"IsMasterProtein"	"LOC107378378"	"XP_015804044.1"	"83.9160839160839"	"12"	"39"	"12"	"1"	"143"	"15.784"	"8.63"	"0.47"	"1.43"	"1.24"	"1.29"	"1.06"	"1.00"	"0.85"	"1.24"	"1.31"	"60.09"	"12.51"	"11.03"	"10.56"	"7.47"	"5.08"	"13.76"	"3.55"	"2.68"	""	"12"	"0"	"0"	"Green"	"53.3993574667997"
"False"	"IsMasterProtein"	"taldo1"	"XP_015809150.1"	"57.9881656804734"	"21"	"28"	"20"	"1"	"338"	"37.538"	"5.96"	"0.75"	"1.15"	"1.06"	"1.42"	"1.09"	"0.97"	"1.44"	"1.09"	"1.20"	"67.53"	"17.19"	"4.36"	"9.19"	"4.48"	"5.41"	"3.33"	"12.53"	"6.76"	""	"21"	"0"	"0"	"Green"	"53.2873237412"
"False"	"IsMasterProtein"	"LOC107375820"	"XP_015800066.1"	"26.8558951965066"	"11"	"11"	"11"	"1"	"458"	"50.165"	"6.71"	"0.45"	"1.54"	"1.70"	"2.20"	"1.43"	"1.28"	"1.22"	"1.40"	"1.84"	"71.19"	"28.24"	"63.97"	"46.22"	"36.15"	"19.42"	"26.92"	"36.99"	"15.13"	""	"11"	"0"	"0"	"Green"	"53.2620778006217"
"False"	"IsMasterProtein"	"sult6b1"	"XP_015831670.1"	"48.5148514851485"	"13"	"16"	"12"	"1"	"303"	"34.606"	"6.8"	"0.28"	"1.38"	"1.52"	"1.52"	"1.54"	"1.10"	"1.37"	"1.12"	"1.45"	"70.49"	"31.26"	"38.25"	"16.90"	"34.49"	"7.82"	"28.52"	"9.28"	"26.89"	""	"13"	"0"	"0"	"Green"	"53.2399014953384"
"False"	"IsMasterProtein"	"cask"	"XP_015808048.1"	"14.7991543340381"	"14"	"18"	"13"	"1"	"946"	"107.276"	"6.43"	"0.39"	"0.96"	"0.80"	"1.21"	"1.22"	"0.97"	"1.16"	"1.36"	"1.16"	"65.83"	"15.77"	"34.46"	"51.21"	"42.53"	"17.72"	"17.20"	"16.27"	"7.41"	""	"14"	"0"	"0"	"Green"	"53.2324784247131"
"False"	"IsMasterProtein"	"hcfc1"	"XP_015815492.1"	"14.5942790426153"	"21"	"21"	"21"	"1"	"1713"	"175.897"	"6.57"	"0.52"	"1.39"	"1.67"	"1.99"	"1.88"	"1.07"	"1.29"	"1.49"	"1.38"	"47.41"	"25.89"	"45.12"	"39.02"	"33.44"	"14.82"	"8.58"	"48.47"	"33.86"	""	"21"	"0"	"0"	"Green"	"53.1653623450425"
"False"	"IsMasterProtein"	"pvalb"	"XP_015799044.1"	"89.3805309734513"	"15"	"22"	"15"	"1"	"113"	"12.48"	"4.79"	"0.39"	"0.82"	"1.09"	"1.37"	"0.96"	"1.47"	"1.22"	"1.40"	"1.20"	"86.38"	"5.91"	"3.69"	"7.03"	"1.55"	"3.29"	"6.16"	"5.90"	"2.86"	""	"15"	"0"	"0"	"Green"	"53.0595003278578"
"False"	"IsMasterProtein"	"psmc5"	"XP_015818664.1"	"43.5960591133005"	"15"	"19"	"14"	"1"	"406"	"45.691"	"7.55"	"0.31"	"1.11"	"0.96"	"1.22"	"1.13"	"0.98"	"1.06"	"1.02"	"1.08"	"76.98"	"21.22"	"14.97"	"13.99"	"11.31"	"20.35"	"8.69"	"8.95"	"6.99"	""	"15"	"0"	"0"	"Green"	"53.0036540425794"
"False"	"IsMasterProtein"	"ndufs3"	"XP_015809492.1"	"51.7241379310345"	"11"	"11"	"11"	"1"	"261"	"30.149"	"6.24"	"0.49"	"1.18"	"1.11"	"1.09"	"1.60"	"1.02"	"1.04"	"1.21"	"1.22"	"58.73"	"14.72"	"15.23"	"3.77"	"17.28"	"21.58"	"5.60"	"8.79"	"20.27"	""	"11"	"0"	"0"	"Green"	"53.0013067790331"
"False"	"IsMasterProtein"	"LOC107390661"	"XP_015822978.1"	"44.0414507772021"	"10"	"14"	"10"	"1"	"193"	"21.757"	"6.1"	"0.41"	"1.05"	"1.00"	"1.41"	"1.08"	"0.97"	"1.14"	"1.13"	"1.35"	"72.46"	"18.63"	"5.74"	"22.99"	"14.76"	"3.69"	"13.22"	"11.20"	"23.64"	""	"10"	"0"	"0"	"Green"	"52.9760154522324"
"False"	"IsMasterProtein"	"LOC107386903"	"XP_015817053.1"	"34.3558282208589"	"15"	"16"	"13"	"1"	"489"	"54.523"	"8.47"	"0.51"	"0.95"	"0.83"	"1.20"	"1.07"	"0.97"	"1.05"	"1.30"	"0.95"	"49.68"	"35.87"	"52.75"	"42.48"	"36.92"	"31.85"	"23.20"	"15.93"	"16.85"	""	"15"	"0"	"0"	"Green"	"52.8594665335995"
"False"	"IsMasterProtein"	"atic"	"XP_015808946.1"	"26.0575296108291"	"13"	"17"	"13"	"1"	"591"	"64.181"	"6.73"	"0.32"	"1.21"	"1.14"	"1.38"	"0.97"	"0.99"	"1.23"	"1.33"	"1.17"	"19.97"	"27.35"	"14.18"	"10.80"	"30.10"	"20.00"	"8.29"	"15.76"	"7.00"	""	"13"	"0"	"0"	"Green"	"52.7751646068901"
"False"	"IsMasterProtein"	"LOC107386892"	"XP_015817044.1"	"29.3859649122807"	"8"	"13"	"8"	"1"	"228"	"25.124"	"5.62"	"0.42"	"1.16"	"1.06"	"1.24"	"0.97"	"1.10"	"1.95"	"1.50"	"1.49"	"102.00"	"2.37"	"7.52"	"17.91"	"5.48"	"2.66"	"23.96"	"14.65"	"22.81"	""	"8"	"0"	"0"	"Green"	"52.7653361865916"
"False"	"IsMasterProtein"	"itpr1"	"XP_015815390.1"	"9.41430111390586"	"28"	"34"	"24"	"1"	"2783"	"316.426"	"5.9"	"0.66"	"1.15"	"0.88"	"1.27"	"1.16"	"1.10"	"1.16"	"1.09"	"1.08"	"53.77"	"13.20"	"20.13"	"13.10"	"9.15"	"8.28"	"16.20"	"14.04"	"12.47"	""	"28"	"0"	"0"	"Green"	"52.58745305926"
"False"	"IsMasterProtein"	"tgfbi"	"XP_015808101.1"	"30.23598820059"	"16"	"17"	"15"	"1"	"678"	"73.937"	"7.11"	"0.62"	"1.82"	"1.68"	"1.82"	"1.34"	"1.28"	"1.82"	"1.69"	"1.88"	"99.58"	"73.81"	"54.22"	"60.02"	"54.18"	"21.74"	"50.53"	"66.18"	"57.89"	""	"16"	"0"	"0"	"Green"	"52.4181233835584"
"False"	"IsMasterProtein"	"LOC107381932"	"XP_015809354.1"	"57.7272727272727"	"10"	"11"	"10"	"1"	"220"	"23.531"	"8.43"	"0.27"	"1.29"	"1.06"	"1.48"	"1.21"	"1.05"	"0.99"	"1.16"	"1.25"	"17.21"	"9.11"	"4.03"	"13.97"	"7.79"	"4.68"	"46.03"	"13.29"	"31.61"	""	"10"	"0"	"0"	"Green"	"52.320161770018"
"False"	"IsMasterProtein"	"LOC107387616"	"XP_015818145.1"	"51.4218009478673"	"19"	"21"	"19"	"1"	"422"	"47.342"	"6.18"	"0.38"	"1.23"	"1.09"	"1.43"	"1.16"	"1.19"	"1.21"	"1.09"	"1.08"	"76.57"	"33.73"	"10.86"	"23.20"	"9.44"	"27.54"	"21.91"	"1.95"	"31.49"	""	"19"	"0"	"0"	"Green"	"52.0781516018466"
"False"	"IsMasterProtein"	"LOC107386702"	"XP_015816749.1"	"25"	"17"	"18"	"17"	"1"	"840"	"93.948"	"5.17"	"0.62"	"1.40"	"1.09"	"1.99"	"1.15"	"1.15"	"1.15"	"1.46"	"1.11"	"42.78"	"39.09"	"7.86"	"27.93"	"21.07"	"13.08"	"11.81"	"47.77"	"4.91"	""	"17"	"0"	"0"	"Green"	"51.8317488972672"
"False"	"IsMasterProtein"	"LOC107375520"	"XP_015799575.1"	"14.3389199255121"	"14"	"22"	"13"	"1"	"1074"	"123.496"	"6.2"	"0.52"	"1.07"	"1.20"	"1.72"	"1.23"	"1.06"	"1.25"	"1.04"	"1.01"	"53.99"	"46.41"	"5.11"	"22.09"	"42.31"	"17.93"	"18.27"	"26.59"	"33.64"	""	"14"	"0"	"0"	"Green"	"51.8030049583839"
"False"	"IsMasterProtein"	"LOC107379178"	"XP_015805283.1"	"37.5586854460094"	"18"	"24"	"17"	"1"	"426"	"49.581"	"8.22"	"0.61"	"1.13"	"1.21"	"1.73"	"1.26"	"1.12"	"1.32"	"1.15"	"1.22"	"86.87"	"11.31"	"10.44"	"14.42"	"15.91"	"8.39"	"18.70"	"14.88"	"13.99"	""	"18"	"0"	"0"	"Green"	"51.788604294563"
"False"	"IsMasterProtein"	"negr1"	"XP_015826095.1"	"32.122905027933"	"10"	"13"	"10"	"1"	"358"	"38.61"	"7.02"	"0.62"	"1.24"	"1.22"	"1.55"	"1.30"	"1.07"	"1.31"	"1.36"	"1.21"	"79.32"	"2.61"	"14.39"	"11.28"	"12.83"	"10.43"	"10.19"	"7.75"	"4.60"	""	"10"	"0"	"0"	"Green"	"51.5864910139144"
"False"	"IsMasterProtein"	"atp6v0d1"	"XP_015809484.1"	"41.4285714285714"	"14"	"21"	"14"	"1"	"350"	"40.152"	"4.96"	"0.35"	"1.19"	"1.13"	"1.35"	"1.31"	"0.98"	"1.20"	"1.17"	"1.20"	"31.52"	"17.16"	"14.41"	"10.22"	"9.46"	"9.72"	"4.81"	"13.44"	"10.51"	""	"14"	"0"	"0"	"Green"	"51.5059178369097"
"False"	"IsMasterProtein"	"LOC107395703"	"XP_015830626.1"	"49.0909090909091"	"7"	"11"	"7"	"1"	"220"	"24.211"	"5.06"	"0.17"	"1.37"	"1.18"	"1.72"	"1.27"	"1.31"	"1.67"	"1.71"	"1.55"	"39.17"	"23.83"	"15.97"	"43.24"	"47.53"	"32.81"	"41.60"	"34.88"	"38.39"	""	"7"	"0"	"0"	"Green"	"51.4831788160134"
"False"	"IsMasterProtein"	"psma1"	"XP_015832260.1"	"41.4448669201521"	"11"	"12"	"11"	"1"	"263"	"29.324"	"6.54"	"0.38"	"1.32"	"1.16"	"1.92"	"1.27"	"1.14"	"1.20"	"1.26"	"1.25"	"142.64"	"5.26"	"15.37"	"35.50"	"20.28"	"11.63"	"14.62"	"17.87"	"17.65"	""	"11"	"0"	"0"	"Green"	"51.391438249198"
"False"	"IsMasterProtein"	"LOC107395015"	"XP_015829760.1"	"67.8756476683938"	"12"	"15"	"12"	"1"	"193"	"22.32"	"5.15"	"0.23"	"0.97"	"0.83"	"1.09"	"1.07"	"1.24"	"1.19"	"1.13"	"1.33"	"48.42"	"8.41"	"16.79"	"19.44"	"4.13"	"9.63"	"4.94"	"16.67"	"16.82"	""	"12"	"0"	"0"	"Green"	"51.3454766939958"
"False"	"IsMasterProtein"	"habp2"	"XP_015799384.1"	"26.158940397351"	"12"	"16"	"12"	"1"	"604"	"66.691"	"7.39"	"0.18"	"0.93"	"1.04"	"1.82"	"1.31"	"1.09"	"1.77"	"0.55"	"1.07"	"8.62"	"16.25"	"19.78"	"11.14"	"37.69"	"19.88"	"17.09"	"27.22"	"9.41"	""	"12"	"0"	"0"	"Green"	"51.2048583964064"
"False"	"IsMasterProtein"	"LOC107384407"	"XP_015813158.1"	"15.6441717791411"	"19"	"20"	"19"	"1"	"1304"	"144.722"	"5.5"	"0.68"	"1.04"	"0.99"	"1.20"	"1.05"	"1.09"	"1.17"	"1.14"	"0.99"	"47.34"	"6.73"	"0.77"	"16.28"	"7.59"	"17.60"	"8.66"	"10.97"	"1.79"	""	"19"	"0"	"0"	"Green"	"51.1308209560171"
"False"	"IsMasterProtein"	"psmc4"	"XP_015805138.1"	"34.5707656612529"	"11"	"12"	"11"	"1"	"431"	"48.95"	"5.22"	"0.14"	"1.07"	"1.09"	"1.63"	"1.33"	"1.19"	"1.09"	"1.43"	"1.23"	"51.65"	"8.05"	"26.58"	"24.12"	"14.12"	"8.63"	"13.38"	"16.54"	"9.65"	""	"11"	"0"	"0"	"Green"	"51.0705745078498"
"False"	"IsMasterProtein"	"LOC107373882"	"XP_015797509.1"	"58.0508474576271"	"12"	"15"	"12"	"1"	"236"	"25.565"	"4.7"	"0.67"	"1.33"	"1.28"	"1.88"	"1.52"	"1.21"	"0.82"	"1.30"	"1.11"	"36.45"	"9.93"	"35.92"	"49.69"	"7.57"	"15.01"	"31.53"	"9.59"	"26.80"	""	"12"	"0"	"0"	"Green"	"50.9903335541915"
"False"	"IsMasterProtein"	"arl3"	"XP_015818346.1"	"54.3956043956044"	"8"	"8"	"8"	"1"	"182"	"20.462"	"7.28"	"0.07"	"1.14"	"1.01"	"1.39"	"1.14"	"1.00"	"0.78"	"1.02"	"1.10"	"21.65"	"12.72"	"17.80"	"15.78"	"3.18"	"9.97"	"11.56"	"23.06"	"19.45"	""	"8"	"0"	"0"	"Green"	"50.9801300871691"
"False"	"IsMasterProtein"	"LOC107380247"	"XP_015806885.1"	"31.8327974276527"	"10"	"17"	"9"	"1"	"311"	"35.431"	"5.44"	"0.42"	"1.37"	"1.26"	"1.84"	"1.16"	"1.14"	"1.10"	"1.33"	"1.34"	"90.37"	"0.16"	"4.56"	"14.64"	"9.07"	"7.68"	"7.69"	"3.94"	"4.44"	""	"10"	"0"	"0"	"Green"	"50.6964767485526"
"False"	"IsMasterProtein"	"LOC107381309"	"XP_015808399.1"	"57.9881656804734"	"10"	"20"	"10"	"1"	"169"	"19.572"	"8.85"	"0.56"	"1.16"	"1.14"	"1.26"	"1.51"	"1.19"	"1.27"	"1.11"	"1.07"	"43.49"	"16.86"	"6.27"	"9.38"	"9.86"	"13.81"	"12.97"	"14.00"	"7.59"	""	"10"	"0"	"0"	"Green"	"50.6738556936364"
"False"	"IsMasterProtein"	"twf1"	"XP_015819559.1"	"38.9048991354467"	"11"	"14"	"11"	"1"	"347"	"39.738"	"6.71"	"0.19"	"1.09"	"1.05"	"1.59"	"1.38"	"1.11"	"1.27"	"1.18"	"1.29"	"77.10"	"14.76"	"8.45"	"9.30"	"10.25"	"20.00"	"19.14"	"14.24"	"12.76"	""	"11"	"0"	"0"	"Green"	"50.3800995411858"
"False"	"IsMasterProtein"	"cfl2"	"XP_015824921.1"	"73.4939759036145"	"14"	"20"	"14"	"1"	"166"	"18.78"	"8.19"	"0.32"	"1.08"	"1.09"	"1.59"	"1.23"	"1.19"	"1.05"	"0.97"	"1.23"	"63.20"	"13.29"	"6.35"	"4.05"	"3.16"	"3.29"	"7.03"	"27.55"	"7.27"	""	"14"	"0"	"0"	"Green"	"50.2756623178063"
"False"	"IsMasterProtein"	"LOC107383419"	"XP_015811503.1"	"25.0345781466113"	"13"	"16"	"13"	"1"	"723"	"80.302"	"5.77"	"0.20"	"0.99"	"1.03"	"1.23"	"1.21"	"1.02"	"1.03"	"1.25"	"1.02"	"67.41"	"20.38"	"5.66"	"19.71"	"8.45"	"12.65"	"8.79"	"10.33"	"24.38"	""	"13"	"0"	"0"	"Green"	"50.2380265024522"
"False"	"IsMasterProtein"	"cars"	"XP_015808656.1"	"21.5590742996346"	"16"	"22"	"16"	"1"	"821"	"93.478"	"6.39"	"0.32"	"0.85"	"0.99"	"1.08"	"1.07"	"0.98"	"1.45"	"1.08"	"1.29"	"80.40"	"14.95"	"10.80"	"7.23"	"6.58"	"3.84"	"11.92"	"8.33"	"7.68"	""	"16"	"0"	"0"	"Green"	"50.1882628471256"
"False"	"IsMasterProtein"	"LOC107390443"	"XP_015822629.1"	"29.3220338983051"	"14"	"20"	"13"	"1"	"590"	"62.961"	"5.31"	"0.94"	"1.19"	"1.06"	"1.50"	"1.10"	"1.18"	"1.25"	"1.24"	"1.17"	"12.74"	"13.59"	"9.42"	"17.24"	"7.13"	"6.93"	"25.66"	"7.22"	"13.85"	""	"14"	"0"	"0"	"Green"	"50.1847569020988"
"False"	"IsMasterProtein"	"LOC107373675"	"XP_015797301.1"	"42.3076923076923"	"7"	"9"	"7"	"1"	"286"	"32.832"	"5.12"	"0.13"	"1.19"	"0.85"	"1.33"	"0.97"	"0.91"	"1.01"	"1.18"	"1.03"	"7.56"	"25.25"	"20.32"	"0.55"	"36.26"	"30.47"	"32.06"	"29.35"	"3.08"	""	"7"	"0"	"0"	"Green"	"50.1538519911941"
"False"	"IsMasterProtein"	"flnb"	"XP_015814162.1"	"11.5914307574598"	"24"	"24"	"24"	"1"	"2614"	"277.686"	"5.6"	"0.39"	"0.90"	"0.88"	"1.20"	"1.02"	"0.95"	"1.00"	"1.09"	"1.06"	"36.16"	"22.83"	"28.55"	"11.99"	"6.73"	"19.79"	"3.94"	"20.89"	"11.85"	""	"24"	"0"	"0"	"Green"	"50.1084056999773"
"False"	"IsMasterProtein"	"rps27a"	"XP_015797491.1"	"51.2820512820513"	"9"	"13"	"9"	"1"	"156"	"17.988"	"9.64"	"0.28"	"0.90"	"1.39"	"1.26"	"1.29"	"1.20"	"1.63"	"1.10"	"1.48"	"78.18"	"11.67"	"29.48"	"17.82"	"10.81"	"7.71"	"12.93"	"12.01"	"16.90"	""	"9"	"0"	"0"	"Green"	"50.0663811891827"
"False"	"IsMasterProtein"	"LOC107397147"	"XP_015832544.1"	"60.2870813397129"	"15"	"23"	"15"	"1"	"209"	"21.074"	"4.91"	"0.93"	"1.55"	"1.47"	"1.85"	"1.52"	"1.51"	"1.39"	"1.36"	"1.59"	"71.69"	"25.88"	"29.31"	"24.78"	"33.34"	"40.90"	"25.96"	"42.31"	"46.56"	""	"15"	"0"	"0"	"Green"	"50.0396679210921"
"False"	"IsMasterProtein"	"psmb1"	"XP_015808249.1"	"46.4135021097046"	"10"	"11"	"10"	"1"	"237"	"26.024"	"7.81"	"0.45"	"1.08"	"1.11"	"1.67"	"1.22"	"1.26"	"1.25"	"1.18"	"1.73"	"33.46"	"18.25"	"25.93"	"46.67"	"15.83"	"23.39"	"5.42"	"11.86"	"23.17"	""	"10"	"0"	"0"	"Green"	"50.0253884679603"
"False"	"IsMasterProtein"	"atp5f1"	"XP_015823197.1"	"51.5873015873016"	"17"	"39"	"16"	"1"	"252"	"28.196"	"9.38"	"0.17"	"1.24"	"1.08"	"1.50"	"1.32"	"1.10"	"1.28"	"1.09"	"1.07"	"43.85"	"4.78"	"3.22"	"3.53"	"10.40"	"7.80"	"3.12"	"3.40"	"10.94"	""	"17"	"0"	"0"	"Green"	"49.9877972399827"
"False"	"IsMasterProtein"	"LOC107374039"	"XP_015797665.1"	"12.5307125307125"	"15"	"17"	"14"	"1"	"1221"	"133.657"	"6.76"	"0.43"	"1.19"	"0.92"	"1.15"	"1.30"	"1.05"	"1.36"	"1.08"	"1.10"	"43.09"	"28.68"	"13.70"	"31.93"	"5.71"	"23.38"	"15.76"	"22.42"	"24.13"	""	"15"	"0"	"0"	"Green"	"49.8525319213105"
"False"	"IsMasterProtein"	"lasp1"	"XP_015804334.1"	"55.1282051282051"	"13"	"17"	"13"	"1"	"234"	"26.594"	"7.31"	"0.55"	"1.04"	"1.03"	"1.38"	"1.17"	"1.03"	"1.21"	"1.09"	"1.22"	"48.74"	"8.81"	"9.15"	"12.00"	"2.78"	"13.49"	"13.43"	"11.97"	"12.44"	""	"13"	"0"	"0"	"Green"	"49.8345913902981"
"False"	"IsMasterProtein"	"gsn"	"XP_015831261.1"	"26.5753424657534"	"20"	"23"	"19"	"1"	"730"	"80.678"	"5.19"	"0.33"	"0.99"	"1.04"	"1.29"	"1.00"	"0.97"	"1.20"	"1.14"	"1.29"	"84.76"	"17.97"	"20.53"	"21.51"	"11.75"	"1.68"	"16.17"	"5.76"	"11.54"	""	"20"	"0"	"0"	"Green"	"49.513843885809"
"False"	"IsMasterProtein"	"LOC107391210"	"XP_015823849.1"	"30.8957952468007"	"15"	"16"	"15"	"1"	"547"	"62.326"	"6.62"	"0.51"	"0.97"	"0.99"	"1.14"	"0.96"	"0.98"	"1.78"	"1.09"	"1.59"	"82.58"	"7.37"	"4.54"	"32.20"	"30.65"	"5.05"	"34.31"	"9.47"	"24.82"	""	"15"	"0"	"0"	"Green"	"49.4833802737607"
"False"	"IsMasterProtein"	"cbr1"	"XP_015800564.1"	"56"	"12"	"18"	"12"	"1"	"275"	"29.601"	"8.06"	"0.44"	"1.13"	"1.21"	"1.17"	"1.10"	"1.24"	"1.03"	"1.28"	"1.31"	"77.52"	"19.16"	"24.33"	"18.40"	"32.41"	"28.07"	"10.09"	"9.84"	"12.18"	""	"12"	"0"	"0"	"Green"	"49.3513984668898"
"False"	"IsMasterProtein"	"nampt"	"XP_015813506.1"	"27.7064220183486"	"13"	"16"	"13"	"1"	"545"	"61.47"	"6.87"	"0.19"	"1.04"	"1.09"	"1.37"	"1.23"	"1.06"	"1.35"	"1.05"	"1.25"	"94.69"	"3.02"	"23.02"	"20.99"	"5.83"	"5.19"	"10.69"	"9.49"	"2.32"	""	"13"	"0"	"0"	"Green"	"49.3326273815178"
"False"	"IsMasterProtein"	"ak1"	"XP_015798290.1"	"68.9655172413793"	"16"	"26"	"16"	"1"	"203"	"22.42"	"6.61"	"0.43"	"1.35"	"1.18"	"1.69"	"1.06"	"1.14"	"1.20"	"1.23"	"1.20"	"139.57"	"18.53"	"14.83"	"21.12"	"21.29"	"10.57"	"15.74"	"14.32"	"2.05"	""	"16"	"0"	"0"	"Green"	"49.3063953359038"
"False"	"IsMasterProtein"	"LOC107385838"	"XP_015815463.1"	"24.3333333333333"	"13"	"14"	"13"	"1"	"600"	"65.709"	"6.2"	"0.26"	"1.02"	"0.97"	"1.64"	"1.27"	"1.23"	"1.41"	"1.03"	"1.24"	"62.12"	"50.89"	"45.56"	"47.06"	"36.13"	"29.53"	"38.20"	"42.99"	"38.34"	""	"13"	"0"	"0"	"Green"	"49.3034881183548"
"False"	"IsMasterProtein"	"LOC107384026"	"XP_015812505.1"	"20.9549071618037"	"14"	"16"	"13"	"1"	"754"	"83.739"	"8.27"	"0.34"	"1.11"	"1.01"	"1.20"	"1.16"	"1.12"	"1.18"	"0.94"	"1.16"	"17.11"	"4.67"	"0.36"	"3.78"	"19.55"	"5.42"	"21.52"	"28.97"	"5.22"	""	"14"	"0"	"0"	"Green"	"49.1604294782235"
"False"	"IsMasterProtein"	"rgs7"	"XP_015800281.1"	"29.6296296296296"	"12"	"16"	"12"	"1"	"459"	"53.483"	"7.27"	"0.38"	"1.45"	"1.16"	"1.50"	"1.29"	"1.12"	"1.16"	"1.29"	"1.37"	"69.84"	"9.53"	"29.62"	"14.03"	"12.75"	"12.53"	"28.88"	"16.09"	"20.52"	""	"12"	"0"	"0"	"Green"	"49.0691846264544"
"False"	"IsMasterProtein"	"iglon5"	"XP_015805512.1"	"33.9339339339339"	"9"	"11"	"9"	"1"	"333"	"37.039"	"8.18"	"0.28"	"1.18"	"0.99"	"1.48"	"1.12"	"1.15"	"1.13"	"1.09"	"1.44"	"69.89"	"25.46"	"21.44"	"39.07"	"38.97"	"26.53"	"35.23"	"22.27"	"24.82"	""	"9"	"0"	"0"	"Green"	"49.0464897430696"
"False"	"IsMasterProtein"	"copb1"	"XP_015808588.1"	"17.6285414480588"	"13"	"16"	"12"	"1"	"953"	"107.138"	"6.11"	"0.49"	"1.05"	"1.07"	"1.36"	"1.30"	"1.14"	"1.30"	"1.28"	"1.60"	"76.40"	"18.45"	"1.81"	"15.33"	"10.86"	"8.45"	"25.99"	"33.94"	"23.15"	""	"13"	"0"	"0"	"Green"	"48.9769562619598"
"False"	"IsMasterProtein"	"pdhx"	"XP_015820309.1"	"30.8712121212121"	"13"	"15"	"13"	"1"	"528"	"56.377"	"7.91"	"0.65"	"1.05"	"1.00"	"1.09"	"1.11"	"0.99"	"1.16"	"1.32"	"1.39"	"40.85"	"4.84"	"2.22"	"4.31"	"14.62"	"10.31"	"13.53"	"10.52"	"27.91"	""	"13"	"0"	"0"	"Green"	"48.8028449663544"
"False"	"IsMasterProtein"	"sirt2"	"XP_015797172.1"	"29.6587926509186"	"10"	"11"	"10"	"1"	"381"	"41.857"	"4.91"	"0.29"	"1.06"	"1.03"	"1.39"	"1.01"	"1.18"	"0.88"	"1.33"	"1.23"	"105.61"	"14.76"	"20.11"	"20.18"	"18.02"	"31.05"	"29.91"	"22.73"	"19.71"	""	"10"	"0"	"0"	"Green"	"48.7223988861787"
"False"	"IsMasterProtein"	"LOC107396407"	"XP_015831605.1"	"14.9810366624526"	"17"	"21"	"16"	"1"	"1582"	"167.878"	"8.38"	"0.23"	"1.09"	"0.86"	"1.19"	"1.14"	"1.03"	"0.87"	"0.90"	"1.10"	"54.88"	"3.07"	"21.20"	"9.56"	"7.37"	"21.55"	"44.74"	"17.31"	"24.19"	""	"17"	"0"	"0"	"Green"	"48.5979373045775"
"False"	"IsMasterProtein"	"rps8"	"XP_015811652.1"	"49.0384615384615"	"10"	"16"	"10"	"1"	"208"	"24.004"	"10.33"	"0.16"	"0.95"	"1.16"	"1.50"	"1.18"	"1.14"	"1.37"	"1.10"	"1.67"	"59.52"	"11.49"	"6.24"	"15.34"	"13.39"	"5.75"	"22.99"	"23.00"	"19.09"	""	"10"	"0"	"0"	"Green"	"48.5544973244897"
