"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Ratios: (126) / (131)"	"Ratios: (127_N) / (131)"	"Ratios: (127_C) / (131)"	"Ratios: (128_N) / (131)"	"Ratios: (128_C) / (131)"	"Ratios: (129_N) / (131)"	"Ratios: (129_C) / (131)"	"Ratios: (130_N) / (131)"	"Ratios: (130_C) / (131)"	"Ratio Standard Errors [%]: (126) / (131)"	"Ratio Standard Errors [%]: (127_N) / (131)"	"Ratio Standard Errors [%]: (127_C) / (131)"	"Ratio Standard Errors [%]: (128_N) / (131)"	"Ratio Standard Errors [%]: (128_C) / (131)"	"Ratio Standard Errors [%]: (129_N) / (131)"	"Ratio Standard Errors [%]: (129_C) / (131)"	"Ratio Standard Errors [%]: (130_N) / (131)"	"Ratio Standard Errors [%]: (130_C) / (131)"	"emPAI"	"# Peptides A2"	"# Cumulative Decoys A2"	"FDR A2"	"Confidence A2"	"|Log Prob| A2"
"False"	"IsMasterProtein"	"npc2"	"XP_015825642.1"	"58.3815028901734"	"8"	"11"	"8"	"1"	"173"	"18.77"	"7.25"	"0.48"	"0.60"	"1.10"	"0.85"	"0.72"	"1.53"	"1.91"	"0.74"	"0.64"	"10.84"	"0.84"	"0.05"	"2.59"	"3.89"	"8.36"	"7.50"	"1.15"	"1.89"	""	"8"	"0"	"0"	"Green"	"57.9320512165421"
"False"	"IsMasterProtein"	"rpl12"	"XP_015808735.1"	"79.3939393939394"	"12"	"15"	"12"	"1"	"165"	"17.694"	"9.39"	"0.67"	"0.85"	"0.92"	"0.88"	"0.79"	"1.24"	"1.21"	"1.18"	"0.92"	"6.54"	"18.05"	"6.56"	"15.10"	"9.75"	"21.16"	"14.60"	"12.80"	"5.79"	""	"12"	"0"	"0"	"Green"	"57.9256549684751"
"False"	"IsMasterProtein"	"tcp1"	"XP_015802860.1"	"29.2114695340502"	"16"	"19"	"16"	"1"	"558"	"60.341"	"6.1"	"0.79"	"0.86"	"0.92"	"0.73"	"0.78"	"0.98"	"1.10"	"1.22"	"1.01"	"11.28"	"9.93"	"5.98"	"11.80"	"6.28"	"15.79"	"20.51"	"17.72"	"4.85"	""	"16"	"0"	"0"	"Green"	"57.901708195705"
"False"	"IsMasterProtein"	"anxa4"	"XP_015796835.1"	"34.1614906832298"	"11"	"11"	"11"	"1"	"322"	"35.534"	"6.58"	"0.77"	"0.65"	"1.00"	"0.72"	"0.84"	"1.02"	"0.87"	"1.23"	"0.80"	"33.82"	"37.84"	"28.14"	"26.43"	"8.86"	"17.07"	"12.75"	"39.66"	"15.99"	""	"11"	"0"	"0"	"Green"	"57.7376520037393"
"False"	"IsMasterProtein"	"myoz2"	"XP_015802512.1"	"55.3435114503817"	"14"	"19"	"14"	"1"	"262"	"28.9"	"5.72"	"0.75"	"0.72"	"1.07"	"0.98"	"0.84"	"1.07"	"0.75"	"1.12"	"1.00"	"10.52"	"25.85"	"14.00"	"27.07"	"27.11"	"11.05"	"7.81"	"18.88"	"11.05"	""	"14"	"0"	"0"	"Green"	"57.7039341221402"
"False"	"IsMasterProtein"	"LOC107386041"	"XP_015815690.1"	"37.2693726937269"	"10"	"17"	"10"	"1"	"271"	"31.212"	"4.27"	"0.77"	"0.80"	"0.89"	"0.57"	"0.67"	"0.90"	"0.99"	"1.12"	"1.00"	"8.24"	"4.36"	"22.24"	"12.66"	"8.70"	"28.53"	"13.28"	"9.00"	"13.77"	""	"10"	"0"	"0"	"Green"	"57.6452549821223"
"False"	"IsMasterProtein"	"fkbp4"	"XP_015820064.1"	"38.9867841409692"	"17"	"19"	"16"	"1"	"454"	"51.04"	"5.3"	"0.66"	"0.72"	"0.89"	"0.84"	"0.77"	"1.04"	"0.93"	"1.02"	"0.91"	"22.69"	"14.83"	"12.96"	"16.74"	"26.05"	"18.63"	"8.81"	"10.31"	"12.93"	""	"17"	"0"	"0"	"Green"	"57.6072894924926"
"False"	"IsMasterProtein"	"syncrip"	"XP_015825433.1"	"21.996303142329"	"12"	"19"	"12"	"1"	"541"	"60.828"	"8.13"	"0.68"	"0.76"	"1.03"	"0.87"	"0.73"	"1.11"	"1.21"	"1.09"	"1.13"	"4.22"	"17.64"	"10.62"	"13.26"	"9.47"	"5.99"	"23.02"	"15.86"	"7.80"	""	"12"	"0"	"0"	"Green"	"57.6046964930934"
"False"	"IsMasterProtein"	"ndufab1"	"XP_015800948.1"	"27.5641025641026"	"7"	"11"	"7"	"1"	"156"	"17.675"	"5.63"	"0.80"	"0.70"	"1.08"	"0.97"	"0.76"	"0.84"	"1.06"	"1.12"	"1.11"	"7.49"	"28.69"	"12.40"	"3.36"	"9.44"	"4.45"	"18.93"	"32.73"	"3.47"	""	"7"	"0"	"0"	"Green"	"57.5860015334671"
"False"	"IsMasterProtein"	"LOC107393983"	"XP_015828146.1"	"15.2288732394366"	"18"	"25"	"18"	"1"	"1136"	"124.503"	"5.72"	"0.55"	"0.73"	"0.96"	"0.90"	"0.78"	"1.28"	"1.11"	"1.09"	"0.94"	"16.89"	"5.04"	"7.82"	"21.19"	"12.74"	"9.72"	"4.29"	"4.01"	"14.49"	""	"18"	"0"	"0"	"Green"	"57.505960732428"
"False"	"IsMasterProtein"	"LOC107394125"	"XP_015828387.1"	"34.0344168260038"	"14"	"21"	"14"	"1"	"523"	"59.937"	"6.92"	"0.63"	"0.83"	"0.86"	"0.86"	"0.75"	"0.84"	"1.07"	"1.25"	"1.04"	"23.24"	"9.65"	"21.13"	"18.16"	"13.92"	"25.65"	"7.03"	"14.47"	"2.41"	""	"14"	"0"	"0"	"Green"	"57.3012280242349"
"False"	"IsMasterProtein"	"ctsc"	"XP_015807191.1"	"25.0549450549451"	"10"	"11"	"10"	"1"	"455"	"50.544"	"6.83"	"0.62"	"0.82"	"1.16"	"0.81"	"0.62"	"1.18"	"1.78"	"1.25"	"1.24"	"46.74"	"3.41"	"17.03"	"24.01"	"40.70"	"22.75"	"48.32"	"9.97"	"19.98"	""	"10"	"0"	"0"	"Green"	"57.1933444807217"
"False"	"IsMasterProtein"	"LOC107372411"	"XP_015796128.1"	"42.0886075949367"	"16"	"23"	"16"	"1"	"316"	"34.677"	"6.1"	"0.60"	"0.78"	"0.95"	"0.64"	"0.66"	"1.01"	"1.27"	"1.24"	"0.89"	"19.61"	"19.01"	"8.17"	"16.04"	"15.82"	"8.00"	"19.16"	"10.05"	"11.00"	""	"16"	"0"	"0"	"Green"	"57.1103823580858"
"False"	"IsMasterProtein"	"LOC107373838"	"XP_015797466.1"	"53.2319391634981"	"17"	"24"	"17"	"1"	"263"	"29.591"	"10.17"	"0.69"	"0.80"	"0.96"	"0.91"	"0.72"	"1.18"	"1.11"	"1.10"	"1.05"	"7.64"	"16.14"	"9.76"	"5.53"	"7.99"	"10.32"	"10.13"	"9.40"	"7.99"	""	"17"	"0"	"0"	"Green"	"57.0788813362434"
"False"	"IsMasterProtein"	"csrp3"	"XP_015809235.1"	"73.8219895287958"	"15"	"19"	"15"	"1"	"191"	"20.579"	"8.4"	"0.69"	"0.79"	"0.75"	"0.76"	"0.89"	"0.96"	"1.04"	"0.96"	"1.07"	"28.53"	"12.33"	"42.86"	"43.97"	"23.81"	"34.06"	"29.62"	"19.69"	"19.05"	""	"15"	"0"	"0"	"Green"	"57.0765092350806"
"False"	"IsMasterProtein"	"ralb"	"XP_015797161.1"	"42.9951690821256"	"11"	"15"	"11"	"1"	"207"	"23.477"	"7.24"	"0.60"	"0.70"	"0.73"	"0.64"	"0.62"	"0.93"	"0.81"	"1.10"	"0.93"	"42.97"	"31.16"	"28.58"	"31.43"	"20.30"	"23.54"	"32.88"	"23.52"	"29.28"	""	"11"	"0"	"0"	"Green"	"56.8170908048263"
"False"	"IsMasterProtein"	"snd1"	"XP_015815216.1"	"16.5751920965971"	"17"	"29"	"15"	"1"	"911"	"102"	"7.21"	"0.70"	"0.84"	"0.99"	"0.84"	"0.81"	"1.33"	"1.24"	"1.08"	"1.07"	"23.00"	"12.20"	"26.01"	"23.02"	"11.39"	"24.09"	"13.98"	"16.88"	"26.43"	""	"17"	"0"	"0"	"Green"	"56.5571637557562"
"False"	"IsMasterProtein"	"tpt1"	"XP_015830487.1"	"75.8823529411765"	"13"	"20"	"13"	"1"	"170"	"19.151"	"4.7"	"0.76"	"0.84"	"0.83"	"0.90"	"0.70"	"1.16"	"1.02"	"1.05"	"0.97"	"4.31"	"4.07"	"15.47"	"7.50"	"11.76"	"21.63"	"7.70"	"9.79"	"9.70"	""	"13"	"0"	"0"	"Green"	"56.555993586826"
"False"	"IsMasterProtein"	"ssb"	"XP_015822002.1"	"38.0246913580247"	"15"	"20"	"15"	"1"	"405"	"46.425"	"6.84"	"0.71"	"0.79"	"0.83"	"0.72"	"0.67"	"0.89"	"0.98"	"1.29"	"0.99"	"6.46"	"11.41"	"16.84"	"9.44"	"10.24"	"1.04"	"7.78"	"3.63"	"6.58"	""	"15"	"0"	"0"	"Green"	"56.4862352973137"
"False"	"IsMasterProtein"	"LOC107385217"	"XP_015814447.1"	"37.0588235294118"	"12"	"15"	"11"	"1"	"340"	"37.292"	"6"	"0.92"	"0.99"	"0.93"	"0.90"	"0.92"	"0.97"	"1.04"	"1.40"	"1.02"	"17.35"	"16.62"	"11.91"	"14.16"	"27.13"	"7.90"	"13.66"	"5.21"	"11.28"	""	"12"	"0"	"0"	"Green"	"56.4511061513262"
"False"	"IsMasterProtein"	"yars"	"XP_015811193.1"	"31.0606060606061"	"15"	"19"	"15"	"1"	"528"	"59.152"	"6.51"	"0.74"	"0.87"	"1.01"	"0.94"	"0.75"	"1.08"	"1.09"	"1.14"	"1.06"	"13.50"	"10.55"	"8.81"	"21.42"	"12.42"	"10.93"	"7.85"	"8.87"	"5.46"	""	"15"	"0"	"0"	"Green"	"56.3692473207489"
"False"	"IsMasterProtein"	"LOC107393014"	"XP_015826624.1"	"32.0056899004267"	"17"	"21"	"17"	"1"	"703"	"79.085"	"6.74"	"1.04"	"0.73"	"1.09"	"0.80"	"0.70"	"1.06"	"0.93"	"1.06"	"0.91"	"15.70"	"3.56"	"4.20"	"27.90"	"9.07"	"8.19"	"6.87"	"9.33"	"12.34"	""	"17"	"0"	"0"	"Green"	"56.0196857804932"
"False"	"IsMasterProtein"	"echdc2"	"XP_015827151.1"	"33.641975308642"	"10"	"16"	"10"	"1"	"324"	"35.265"	"9.13"	"0.68"	"0.74"	"0.85"	"0.73"	"0.72"	"0.84"	"0.91"	"1.11"	"0.92"	"35.02"	"29.40"	"15.19"	"7.63"	"13.10"	"10.93"	"12.57"	"22.70"	"9.98"	""	"10"	"0"	"0"	"Green"	"56.0166793937385"
"False"	"IsMasterProtein"	"dars"	"XP_015822302.1"	"28.6792452830189"	"16"	"17"	"15"	"1"	"530"	"60.176"	"6.38"	"0.73"	"0.93"	"0.88"	"0.82"	"0.78"	"1.08"	"1.14"	"1.09"	"1.08"	"5.97"	"21.88"	"12.09"	"15.08"	"39.87"	"28.00"	"27.96"	"20.31"	"38.60"	""	"16"	"0"	"0"	"Green"	"55.871580033822"
"False"	"IsMasterProtein"	"carhsp1"	"XP_015800648.1"	"64.5161290322581"	"8"	"11"	"7"	"1"	"155"	"16.882"	"7.43"	"0.78"	"0.82"	"0.83"	"0.96"	"0.76"	"1.07"	"0.80"	"1.20"	"1.07"	"16.64"	"21.56"	"7.17"	"40.13"	"13.75"	"15.23"	"31.72"	"15.44"	"12.40"	""	"8"	"0"	"0"	"Green"	"55.7102568449387"
"False"	"IsMasterProtein"	"smpx"	"XP_015810977.1"	"58.1395348837209"	"6"	"14"	"6"	"1"	"86"	"9.314"	"9.13"	"1.02"	"0.96"	"1.09"	"0.72"	"0.62"	"0.77"	"0.99"	"1.00"	"1.03"	"18.87"	"26.47"	"19.59"	"23.94"	"16.13"	"7.61"	"29.82"	"18.26"	"20.62"	""	"6"	"0"	"0"	"Green"	"55.5758616664638"
"False"	"IsMasterProtein"	"cpt2"	"XP_015817775.1"	"28.1859070464768"	"13"	"15"	"13"	"1"	"667"	"74.784"	"7.75"	"0.85"	"0.80"	"0.99"	"0.69"	"0.74"	"0.93"	"0.97"	"1.22"	"1.06"	"19.29"	"20.35"	"7.69"	"20.82"	"10.00"	"14.08"	"7.99"	"8.57"	"7.44"	""	"13"	"0"	"0"	"Green"	"55.5554836316803"
"False"	"IsMasterProtein"	"nit2"	"XP_015829811.1"	"43.2786885245902"	"9"	"11"	"8"	"1"	"305"	"33.281"	"6.86"	"0.79"	"0.92"	"1.10"	"0.83"	"1.14"	"0.95"	"1.39"	"1.07"	"1.12"	"25.84"	"47.91"	"21.55"	"36.99"	"92.84"	"13.43"	"77.91"	"15.97"	"13.36"	""	"9"	"0"	"0"	"Green"	"55.5478208124681"
"False"	"IsMasterProtein"	"myl7"	"XP_015828648.1"	"61.5"	"10"	"18"	"10"	"1"	"200"	"22.361"	"5.34"	"0.76"	"0.62"	"0.81"	"0.68"	"0.61"	"0.84"	"1.08"	"1.45"	"0.91"	"9.30"	"17.45"	"25.14"	"18.53"	"14.12"	"6.01"	"9.45"	"5.41"	"6.25"	""	"10"	"0"	"0"	"Green"	"55.0929566181929"
"False"	"IsMasterProtein"	"cct6a"	"XP_015817022.1"	"36.1581920903955"	"23"	"30"	"23"	"1"	"531"	"57.602"	"6.81"	"0.80"	"0.92"	"1.02"	"0.82"	"0.84"	"0.87"	"1.16"	"1.26"	"1.13"	"10.32"	"8.11"	"16.42"	"13.34"	"11.96"	"16.24"	"9.16"	"11.38"	"20.44"	""	"23"	"0"	"0"	"Green"	"54.8123676542516"
"False"	"IsMasterProtein"	"LOC107387857"	"XP_015818572.1"	"18.001800180018"	"21"	"25"	"19"	"1"	"1111"	"121.637"	"6.92"	"0.79"	"0.76"	"1.02"	"0.85"	"0.71"	"0.96"	"1.06"	"1.27"	"1.10"	"16.76"	"11.07"	"15.56"	"13.67"	"11.71"	"7.92"	"20.87"	"26.18"	"12.96"	""	"21"	"0"	"0"	"Green"	"54.5924958907382"
"False"	"IsMasterProtein"	"acadl"	"XP_015802188.1"	"25.6235827664399"	"13"	"15"	"12"	"1"	"441"	"49.308"	"7.68"	"0.90"	"0.75"	"1.06"	"0.84"	"0.76"	"0.95"	"0.87"	"1.15"	"1.14"	"6.51"	"9.12"	"7.88"	"2.95"	"12.70"	"13.98"	"18.68"	"10.84"	"10.91"	""	"13"	"0"	"0"	"Green"	"54.5691145275798"
"False"	"IsMasterProtein"	"rps11"	"XP_015804203.1"	"60.2484472049689"	"13"	"17"	"13"	"1"	"161"	"18.535"	"10.36"	"0.61"	"0.66"	"0.83"	"0.72"	"0.72"	"1.13"	"0.94"	"0.99"	"1.01"	"30.04"	"27.76"	"32.21"	"10.39"	"7.53"	"7.67"	"8.49"	"7.11"	"11.32"	""	"13"	"0"	"0"	"Green"	"54.4625645988813"
"False"	"IsMasterProtein"	"LOC107391073"	"XP_015823608.1"	"26.3546798029557"	"10"	"11"	"10"	"1"	"406"	"46.481"	"5.17"	"0.84"	"0.78"	"1.00"	"1.17"	"0.82"	"1.25"	"0.74"	"1.15"	"1.05"	"8.90"	"0.59"	"2.81"	"4.59"	"15.35"	"6.20"	"9.15"	"26.18"	"13.67"	""	"10"	"0"	"0"	"Green"	"54.4233231624987"
"False"	"IsMasterProtein"	"LOC107381932"	"XP_015809354.1"	"56.3636363636364"	"11"	"15"	"11"	"1"	"220"	"23.531"	"8.43"	"0.51"	"0.83"	"0.80"	"0.93"	"0.93"	"1.21"	"0.97"	"1.11"	"0.90"	"15.76"	"28.45"	"14.19"	"14.41"	"17.29"	"7.93"	"6.04"	"20.30"	"10.56"	""	"11"	"0"	"0"	"Green"	"54.3453560834767"
"False"	"IsMasterProtein"	"thop1"	"XP_015830858.1"	"19.4729136163982"	"13"	"16"	"13"	"1"	"683"	"77.742"	"6"	"0.82"	"0.86"	"0.91"	"1.05"	"0.71"	"1.11"	"1.01"	"1.20"	"0.96"	"14.34"	"17.84"	"15.04"	"19.97"	"12.17"	"24.34"	"26.06"	"26.69"	"11.78"	""	"13"	"0"	"0"	"Green"	"54.236160527607"
"False"	"IsMasterProtein"	"LOC107385838"	"XP_015815463.1"	"28.8333333333333"	"14"	"17"	"14"	"1"	"600"	"65.709"	"6.2"	"0.80"	"0.84"	"1.04"	"0.80"	"0.70"	"1.09"	"1.05"	"1.17"	"0.92"	"9.05"	"12.52"	"9.27"	"13.33"	"3.20"	"8.62"	"7.06"	"9.92"	"15.21"	""	"14"	"0"	"0"	"Green"	"54.234200632372"
"False"	"IsMasterProtein"	"rps13"	"XP_015819332.1"	"64.9006622516556"	"15"	"21"	"14"	"1"	"151"	"17.17"	"10.61"	"0.72"	"0.73"	"0.92"	"0.89"	"0.84"	"1.21"	"1.10"	"1.13"	"1.00"	"11.54"	"15.64"	"3.70"	"13.62"	"26.53"	"16.96"	"11.40"	"14.51"	"7.72"	""	"15"	"0"	"0"	"Green"	"54.1996059363421"
"False"	"IsMasterProtein"	"atp5d"	"XP_015827093.1"	"46.25"	"6"	"13"	"6"	"1"	"160"	"16.965"	"4.94"	"0.73"	"0.68"	"0.91"	"0.97"	"0.82"	"1.00"	"1.01"	"1.18"	"1.06"	"43.65"	"17.87"	"31.89"	"16.63"	"43.89"	"7.44"	"19.43"	"16.95"	"33.50"	""	"6"	"0"	"0"	"Green"	"54.1218358583759"
"False"	"IsMasterProtein"	"hcfc1"	"XP_015815492.1"	"11.5002918855809"	"18"	"25"	"18"	"1"	"1713"	"175.897"	"6.57"	"0.73"	"0.79"	"0.97"	"0.93"	"0.83"	"0.99"	"0.93"	"1.40"	"1.07"	"9.29"	"15.28"	"13.75"	"16.80"	"10.66"	"4.29"	"13.43"	"28.92"	"12.89"	""	"18"	"0"	"0"	"Green"	"53.9931073790631"
"False"	"IsMasterProtein"	"LOC107386882"	"XP_015817023.1"	"35.8695652173913"	"10"	"15"	"9"	"1"	"276"	"32.402"	"9.38"	"0.75"	"0.83"	"0.99"	"0.71"	"0.64"	"0.83"	"0.95"	"1.31"	"1.13"	"6.12"	"11.46"	"7.97"	"3.70"	"5.92"	"10.97"	"14.11"	"4.14"	"9.73"	""	"10"	"0"	"0"	"Green"	"53.9887097457753"
"False"	"IsMasterProtein"	"LOC107385042"	"XP_015814124.1"	"74.7826086956522"	"6"	"9"	"6"	"1"	"115"	"11.576"	"4.5"	"0.54"	"0.80"	"0.91"	"0.91"	"0.59"	"1.19"	"1.08"	"1.17"	"1.06"	"43.20"	"7.40"	"12.13"	"21.73"	"46.54"	"13.32"	"36.01"	"25.01"	"10.62"	""	"6"	"0"	"0"	"Green"	"53.9858434728306"
"False"	"IsMasterProtein"	"eif4b"	"XP_015815559.1"	"21.2922173274596"	"10"	"11"	"9"	"1"	"681"	"76.081"	"7.12"	"1.12"	"0.81"	"1.05"	"0.81"	"0.76"	"1.10"	"0.97"	"1.12"	"0.98"	"57.66"	"53.46"	"64.05"	"45.34"	"38.83"	"32.57"	"71.51"	"48.41"	"43.50"	""	"10"	"0"	"0"	"Green"	"53.9823109764105"
"False"	"IsMasterProtein"	"adsl"	"XP_015800913.1"	"31.8087318087318"	"13"	"17"	"13"	"1"	"481"	"54.55"	"6.16"	"0.68"	"1.03"	"1.12"	"0.79"	"0.73"	"0.89"	"0.95"	"1.42"	"0.96"	"16.25"	"49.28"	"36.40"	"13.68"	"19.54"	"7.86"	"14.36"	"53.85"	"10.83"	""	"13"	"0"	"0"	"Green"	"53.9300596771568"
"False"	"IsMasterProtein"	"LOC107391754"	"XP_015824689.1"	"28.0748663101604"	"11"	"19"	"11"	"1"	"374"	"38.072"	"4.94"	"0.65"	"0.74"	"0.89"	"0.87"	"0.77"	"1.04"	"0.88"	"1.10"	"0.90"	"8.86"	"5.70"	"8.77"	"6.76"	"4.27"	"1.73"	"9.71"	"4.53"	"6.07"	""	"11"	"0"	"0"	"Green"	"53.8560529626419"
"False"	"IsMasterProtein"	"ak1"	"XP_015798290.1"	"58.6206896551724"	"11"	"20"	"11"	"1"	"203"	"22.42"	"6.61"	"0.83"	"0.76"	"0.99"	"0.97"	"0.65"	"0.98"	"0.96"	"1.15"	"1.08"	"12.78"	"18.43"	"6.15"	"21.05"	"4.95"	"12.84"	"17.06"	"14.91"	"6.72"	""	"11"	"0"	"0"	"Green"	"53.8142267982303"
"False"	"IsMasterProtein"	"plekha4"	"XP_015818816.1"	"15.6372165754496"	"12"	"15"	"12"	"1"	"1279"	"143.555"	"7.05"	"0.77"	"0.72"	"0.83"	"1.20"	"0.80"	"0.97"	"0.94"	"1.30"	"1.13"	"24.01"	"38.34"	"21.38"	"37.83"	"19.86"	"13.81"	"23.28"	"45.51"	"14.44"	""	"12"	"0"	"0"	"Green"	"53.7048375741165"
"False"	"IsMasterProtein"	"auh"	"XP_015829788.1"	"38.8379204892966"	"11"	"17"	"11"	"1"	"327"	"35.174"	"8.92"	"0.77"	"0.70"	"0.92"	"0.70"	"0.63"	"1.02"	"0.91"	"1.21"	"0.98"	"15.66"	"16.97"	"12.52"	"11.08"	"18.73"	"21.73"	"23.65"	"29.39"	"27.04"	""	"11"	"0"	"0"	"Green"	"53.5724076403241"
"False"	"IsMasterProtein"	"add1"	"XP_015798323.1"	"19.2962542565267"	"16"	"23"	"16"	"1"	"881"	"96.02"	"5.36"	"0.69"	"0.82"	"0.83"	"0.76"	"0.74"	"1.11"	"0.95"	"1.28"	"1.02"	"9.48"	"19.71"	"7.99"	"17.61"	"15.32"	"6.43"	"15.69"	"8.81"	"10.14"	""	"16"	"0"	"0"	"Green"	"53.5665499874678"
"False"	"IsMasterProtein"	"anp32b"	"XP_015820809.1"	"29.5454545454545"	"12"	"13"	"11"	"1"	"264"	"29.933"	"3.97"	"0.76"	"0.71"	"0.94"	"0.64"	"0.70"	"1.04"	"1.00"	"1.11"	"1.03"	"11.76"	"11.90"	"31.51"	"13.41"	"8.29"	"13.40"	"24.79"	"33.26"	"26.08"	""	"12"	"0"	"0"	"Green"	"53.2041180919822"
"False"	"IsMasterProtein"	"atp6v1h"	"XP_015812076.1"	"23.5416666666667"	"9"	"10"	"9"	"1"	"480"	"55.356"	"6.42"	"0.51"	"0.78"	"0.95"	"0.92"	"0.61"	"1.25"	"1.41"	"1.77"	"1.37"	"35.25"	"20.78"	"9.83"	"78.34"	"30.59"	"48.07"	"27.74"	"92.71"	"81.90"	""	"9"	"0"	"0"	"Green"	"53.1005937711601"
"False"	"IsMasterProtein"	"rpl17"	"XP_015829962.1"	"38.8059701492537"	"9"	"9"	"9"	"1"	"201"	"23.313"	"10.2"	"0.60"	"0.73"	"0.92"	"0.79"	"0.78"	"1.10"	"1.04"	"1.11"	"1.05"	"12.39"	"3.60"	"9.68"	"8.30"	"11.93"	"7.97"	"3.25"	"13.16"	"8.72"	""	"9"	"0"	"0"	"Green"	"52.937569173304"
"False"	"IsMasterProtein"	"LOC107387014"	"XP_015817234.1"	"60.1941747572816"	"8"	"12"	"8"	"1"	"103"	"11.165"	"9.5"	"0.78"	"0.70"	"0.95"	"0.85"	"0.71"	"0.95"	"0.92"	"1.09"	"1.08"	"9.85"	"11.29"	"7.30"	"12.32"	"10.16"	"7.08"	"8.95"	"4.14"	"11.15"	""	"8"	"0"	"0"	"Green"	"52.9127237803559"
"False"	"IsMasterProtein"	"LOC107387296"	"XP_015817673.1"	"41.9889502762431"	"8"	"13"	"8"	"1"	"181"	"20.519"	"6.58"	"1.29"	"0.80"	"1.16"	"1.19"	"0.84"	"1.08"	"0.88"	"1.03"	"1.03"	"74.94"	"5.82"	"22.09"	"58.84"	"37.68"	"22.06"	"35.43"	"31.04"	"13.20"	""	"8"	"0"	"0"	"Green"	"52.8657095150424"
"False"	"IsMasterProtein"	"LOC107392739"	"XP_015826177.1"	"53.2374100719424"	"8"	"18"	"7"	"1"	"139"	"14.926"	"6.11"	"0.70"	"0.88"	"0.91"	"0.84"	"0.77"	"1.07"	"0.84"	"1.12"	"1.05"	"8.63"	"5.60"	"14.78"	"16.13"	"13.25"	"12.88"	"20.56"	"13.48"	"13.31"	""	"8"	"0"	"0"	"Green"	"52.7885472688531"
"False"	"IsMasterProtein"	"hmgcl"	"XP_015825895.1"	"31.4540059347181"	"12"	"15"	"12"	"1"	"337"	"35.478"	"8.25"	"0.76"	"0.75"	"0.91"	"0.64"	"0.64"	"0.67"	"0.86"	"1.29"	"1.08"	"7.62"	"5.75"	"19.06"	"29.03"	"13.91"	"24.44"	"12.15"	"5.05"	"9.67"	""	"12"	"0"	"0"	"Green"	"52.7434361198309"
"False"	"IsMasterProtein"	"ctnnb1"	"XP_015804693.1"	"25.1918158567775"	"16"	"24"	"16"	"1"	"782"	"85.522"	"5.86"	"0.63"	"0.81"	"0.86"	"0.89"	"0.72"	"1.04"	"1.11"	"1.20"	"1.00"	"14.16"	"6.51"	"7.91"	"6.84"	"16.29"	"12.07"	"8.17"	"9.90"	"6.74"	""	"16"	"0"	"0"	"Green"	"52.6948784811425"
"False"	"IsMasterProtein"	"LOC107383764"	"XP_015812037.1"	"95.3703703703704"	"9"	"22"	"9"	"1"	"108"	"11.9"	"7.42"	"0.64"	"0.76"	"0.89"	"0.81"	"0.67"	"0.99"	"1.11"	"1.20"	"0.94"	"12.86"	"13.88"	"16.29"	"27.93"	"27.33"	"7.60"	"4.43"	"6.83"	"21.44"	""	"9"	"0"	"0"	"Green"	"52.6711309304327"
"False"	"IsMasterProtein"	"LOC107392531"	"XP_015825878.1"	"22.0095693779904"	"13"	"17"	"13"	"1"	"627"	"69.484"	"9.48"	"0.74"	"0.68"	"0.94"	"1.06"	"0.76"	"0.75"	"0.83"	"0.89"	"0.96"	"33.98"	"30.60"	"21.36"	"26.75"	"21.63"	"23.70"	"23.94"	"27.15"	"19.47"	""	"13"	"0"	"0"	"Green"	"52.6406116080235"
"False"	"IsMasterProtein"	"LOC107384789"	"XP_015813727.1"	"23.3050847457627"	"6"	"11"	"6"	"1"	"236"	"26.403"	"7.69"	"0.36"	"0.82"	"1.07"	"0.71"	"0.41"	"1.14"	"2.17"	"1.43"	"1.04"	"24.39"	"13.68"	"12.38"	"13.56"	"15.11"	"9.88"	"9.87"	"5.14"	"17.22"	""	"6"	"0"	"0"	"Green"	"52.6187252426737"
"False"	"IsMasterProtein"	"ctsz"	"XP_015815222.1"	"38.6666666666667"	"9"	"14"	"9"	"1"	"300"	"33.372"	"6.52"	"0.83"	"0.59"	"0.92"	"1.12"	"0.70"	"1.53"	"1.45"	"0.87"	"0.98"	"32.95"	"26.45"	"8.85"	"25.78"	"24.99"	"17.12"	"5.32"	"26.28"	"5.23"	""	"9"	"0"	"0"	"Green"	"52.4986505360004"
"False"	"IsMasterProtein"	"sod1"	"XP_015817146.1"	"60.7843137254902"	"11"	"22"	"11"	"1"	"153"	"15.853"	"6.13"	"0.77"	"0.86"	"0.99"	"0.70"	"0.55"	"0.93"	"1.13"	"1.18"	"0.95"	"11.59"	"11.42"	"7.00"	"7.74"	"22.92"	"7.72"	"13.88"	"8.59"	"7.90"	""	"11"	"0"	"0"	"Green"	"52.3669710013645"
"False"	"IsMasterProtein"	"LOC107395703"	"XP_015830626.1"	"30.9090909090909"	"6"	"8"	"6"	"1"	"220"	"24.211"	"5.06"	"1.01"	"1.00"	"1.01"	"0.92"	"0.74"	"0.83"	"1.08"	"1.38"	"1.38"	"24.99"	"18.44"	"12.74"	"19.94"	"18.41"	"27.63"	"12.57"	"19.41"	"31.05"	""	"6"	"0"	"0"	"Green"	"52.3279747890682"
